"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"豐原區","房地(土地+建物)","臺中市豐原區圓環南路61~90號",80,"住","","",1090109,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",620427,135.64,3,4,2,"有","無",7500000,55293,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;","RPXUMLRLKHPFFDB07CA"
"后里區","房地(土地+建物)","臺中市后里區柑宅路1~30號",166.54,"住","","",1090117,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",950406,207.35,4,2,3,"有","無",12700000,61249,"",0,0,"","RPSNMLRLKHPFFDB48CA"
"豐原區","房地(土地+建物)","臺中市豐原區豐南街240巷333弄31~60號",71.67,"","鄉村區","乙種建築用地",1090102,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",650622,120.54,4,2,3,"有","無",9700000,80471,"",0,0,"含增建或未登記建物。;","RPWNMLKKLHPFFDB18CA"
"南屯區","房地(土地+建物)","臺中市南屯區精誠路442巷1~30號",75,"住","","",1090109,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",750129,119.97,4,2,2,"有","無",13300000,110861,"",0,0,"","RPPNMLNJLHPFFCB57CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩六街211~240號",9.99,"住","","",1090114,"土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",861206,58.86,1,1,1,"有","有",3700000,62861,"",0,0,"","RPSNNLRLKHPFFCB48CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩四街151~180號",10.69,"住","","",1090203,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810129,73.59,2,1,1,"有","有",4e+06,54355,"",0,0,"","RPTOMLKKLHPFFCB87CA"
"西屯區","房地(土地+建物)","臺中市西屯區福安十街47巷1~30號",24.4,"住","","",1090103,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",790614,99.82,3,2,1,"有","無",4620000,46283,"",0,0,"","RPTSMLSKLHPFFCB09CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段208巷1~30號",71,"住","","",1090106,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",820522,241.2,4,2,2,"有","無",5e+06,20730,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPUNMLOLLHPFFCB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區臺灣大道三段61~90號",7.01,"住","","",1090110,"土地1建物1車位0","十四層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",950816,110.77,3,2,2,"有","有",9300000,83958,"",0,0,"含增建或未登記建物。;","RPRSMLPLKHPFFCB58CA"
"北區","房地(土地+建物)","臺中市北區太原路二段16巷1~30號",81,"住","","",1090111,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",661102,69.3,3,2,2,"有","無",9500000,137085,"",0,0,"","RPWPMLOJLHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段552巷1~30號",26,"住","","",1090120,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",760916,94.71,4,0,4,"有","無",5450000,57544,"",0,0,"4間套房","RPXPMLQJLHPFFBB78CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德二路一段157巷1~30號",4.9,"住","","",1081125,"土地1建物1車位0","九層","九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830825,29.26,1,1,1,"有","有",1300000,44429,"",0,0,"","RPRQMLQJLHPFFBB28CA"
"北區","房地(土地+建物)","臺中市北區興進路55巷1~30號",67,"住","","",1090106,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",591102,84.38,0,0,0,"無","無",9080000,107608,"",0,0,"","RPPONLQLKHPFFBB08CA"
"北區","房地(土地+建物)","臺中市北區一中街31~60號",23.18,"住","","",1081223,"土地1建物1車位0","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",781024,209.23,11,0,11,"有","有",1.5e+07,71691,"",0,0,"","RPUTMLQLKHPFFBB98CA"
"北屯區","房地(土地+建物)","臺中市北屯區昌平路二段151~180號",20.04,"住","","",1090122,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",750205,64.55,3,2,1,"有","無",3500000,54222,"",0,0,"","RPQUMLRLKHPFFBB78CA"
"北區","房地(土地+建物)","臺中市北區太原五街1~30號",2.84,"住","","",1090206,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",791121,25.31,1,0,1,"有","有",1480000,58475,"",0,0,"","RPVSMLQLKHPFFBB98CA"
"北屯區","房地(土地+建物)","臺中市北屯區松義街181~210號",20.32,"住","","",1090110,"土地1建物1車位0","四層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820212,113.53,3,2,2,"有","有",5500000,48445,"",0,0,"","RPPTMLQLKHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區太原路三段481~510號",51,"住","","",1081218,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",600518,88.94,2,2,1,"有","無",12500000,140544,"",0,0,"含增建或未登記建物。;","RPWOMLPLKHPFFBB58CA"
"北區","房地(土地+建物)","臺中市北區大德街121~150號",25,"住","","",1081129,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680309,84.65,3,1,2,"有","無",3200000,37803,"",0,0,"","RPSOMLPLKHPFFBB18CA"
"南區","房地(土地+建物)","臺中市南區大忠南街151~180號",19.96,"住","","",1090204,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",870403,116.46,2,2,1,"有","無",5740000,49287,"",0,0,"","RPUOMLMJLHPFFAB87CA"
"南區","房地(土地+建物)","臺中市南區新和街173巷1~30號",59,"住","","",1090120,"土地2建物1車位0","全","二層","透天厝","住家用","見其他登記事項",571005,76.29,4,2,3,"有","無",5300000,69472,"",0,0,"","RPTNMLOLLHPFFAB08CA"
"中區","房地(土地+建物)","臺中市中區公園路21之1~30號",5.32,"商","","",1090114,"土地12建物1車位0","五層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",580211,80.64,3,1,1,"有","無",2750000,34102,"",0,0,"","RPTPMLQKLHPFFAB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區永福路121~150號",4,"住","","",1090122,"土地1建物1車位0","十五層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850527,33.24,0,0,0,"無","有",2150000,64681,"",0,0,"","RPOOMLRLKHPFFCB18DA"
"太平區","房地(土地+建物)","臺中市太平區鵬儀路461巷31~60號",16.3,"住","","",1090120,"土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820309,94.1,3,2,2,"有","無",3350000,35600,"",0,0,"無管理員","RPQNMLNJLHPFFJB38CA"
"太平區","房地(土地+建物)","臺中市太平區中平路順昌巷77弄1~30號",178,"住","","",1090106,"土地1建物1車位0","全","一層","透天厝","住家用","見其他登記事項",611001,55.26,3,2,2,"有","無",8780000,158885,"",0,0,"","RPQNMLTJLHPFFJB98CA"
"龍井區","房地(土地+建物)","臺中市龍井區臺灣大道五段252巷1~30號",39.03,"住","","",1090205,"土地2建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","加強磚造",691201,66.42,2,2,2,"有","無",2200000,33123,"",0,0,"親友、員工或其他特殊關係間之交易。;二親等買賣。","RPQNMLRLKHPFFKB98CA"
"大肚區","房地(土地+建物)","臺中市大肚區文昌二街60巷1~30號",40,"住","","",1090104,"土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",841221,115.52,3,2,2,"有","無",2150000,18611,"",0,0,"","RPRNMLQLKHPFFKB98CA"
"太平區","房地(土地+建物)","臺中市太平區光興路401巷31~60號",58.19,"","鄉村區","乙種建築用地",1090212,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",690210,52.8,3,2,2,"有","無",3800000,71970,"",0,0,"","RPRNMLPJLHPFFJB68CA"
"太平區","房地(土地+建物)","臺中市太平區光興路1531~1560號",89.98,"","鄉村區","乙種建築用地",1081228,"土地1建物1車位0","全","一層","透天厝","住家用","磚造",610101,52.5,3,1,1,"有","無",5700000,108571,"",0,0,"","RPQNMLKKLHPFFJB18CA"
"南區","房地(土地+建物)","臺中市南區忠明南路1231~1260號",70.59,"住","","",1090118,"土地1建物1車位0","一層，地下層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",700421,140.78,4,2,2,"有","無",6500000,46171,"",0,0,"","RPUOMLKKLHPFFAB77CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",1.81,"住","","",1090214,"土地2建物1車位0","十六層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840113,23.74,1,1,1,"有","有",920000,38753,"",0,0,"","RPROMLKKLHPFFAB47CA"
"南區","房地(土地+建物)","臺中市南區福田二街91~120號",22.97,"住","","",1090208,"土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820311,131.86,3,2,2,"有","有",5500000,41711,"",0,0,"含增建或未登記建物。","RPXOMLKKLHPFFAB08CA"
"西區","房地(土地+建物)","臺中市西區精忠街52巷1~30號",22.41,"住","","",1081227,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720507,79.03,3,2,1,"有","無",3980000,50361,"",0,0,"","RPQQMLMJLHPFFAB67CA"
"南區","房地(土地+建物)","臺中市南區台中路271~300號",11,"商","","",1090122,"土地2建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",871119,132.5,4,2,2,"有","無",5e+06,37736,"",0,0,"","RPXOMLNJLHPFFAB28CA"
"北區","房地(土地+建物)","臺中市北區漢口路四段61~90號",3.37,"住","","",1090215,"土地1建物1車位0","六層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850715,31.98,1,1,1,"有","有",1760000,55034,"",0,0,"","RPRTMLRLKHPFFBB78CA"
"北區","房地(土地+建物)","臺中市北區文昌東二街121~150號",12.95,"住","","",1090112,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810525,68.96,2,1,1,"有","有",4980000,72216,"",0,0,"","RPXNMLLKLHPFFBB18CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路一段138巷31~60號",7.73,"住","","",1090203,"土地1建物1車位0","三層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",800615,36.07,1,0,1,"有","有",1350000,37427,"",0,0,"","RPUQMLKKLHPFFBB08CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路一段190巷1~30號",108,"住","","",1090101,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",620520,116.88,5,3,3,"有","無",1.4e+07,119781,"",0,0,"含增建或未登記建物。;","RPXOMLQJLHPFFBB68CA"
"北區","房地(土地+建物)","臺中市北區雙十路二段100巷8弄1~30號",19,"商","","",1081224,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",670706,58.07,3,2,3,"有","無",4200000,72327,"",0,0,"","RPPTMLNJLHPFFBB08CA"
"北區","房地(土地+建物)","臺中市北區五常街211~240號",25.4,"住","","",1090109,"土地1建物1車位0","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840415,207.78,4,2,2,"有","無",11600000,55828,"",0,0,"","RPSSMLNJLHPFFBB28CA"
"北區","房地(土地+建物)","臺中市北區榮華街164巷1~30號",138,"住","","",1090209,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",610111,98.67,3,2,2,"有","無",12680000,128509,"",0,0,"","RPVNMLPJLHPFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區敦化路一段450巷1~30號",11.98,"住","","",1090117,"土地2建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820225,95,3,2,2,"有","有",5500000,57895,"",0,0,"","RPQNMLPJLHPFFBB77CA"
"西屯區","房地(土地+建物)","臺中市西屯區四川東街61~90號",21.22,"住","","",1081231,"土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821027,111.22,3,2,2,"有","有",5600000,50351,"",0,0,"","RPXOMLOLLHPFFCB78CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",3.84,"住","","",1090214,"土地1建物1車位0","八層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830908,21.7,1,0,1,"有","有",9e+05,41475,"",0,0,"","RPSRMLQKLHPFFCB68CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷323弄1~30號",156,"住","","",1081223,"土地4建物3車位0","全","二層","透天厝","住家用","見其他登記事項",600801,200.04,32,32,32,"有","無",37880000,189362,"",0,0,"土地及建物分次登記案件。前案土地登記收件字號：;","RPRSMLMKLHPFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區大墩路961~990號",25.8,"住","","",1090122,"土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",710422,87.01,3,2,2,"有","無",5480000,62981,"",0,0,"親友、員工或其他特殊關係間之交易。;所有稅費均由買方繳納","RPRNMLNJLHPFFCB77CA"
"南屯區","房地(土地+建物)","臺中市南屯區寶山五街91~120號",96.31,"住","","",1081231,"土地4建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",821115,329.41,6,2,4,"有","有",1.6e+07,48572,"",0,0,"","RPUNMLPJLHPFFCB28CA"
"豐原區","房地(土地+建物)","臺中市豐原區樂天街31~60號",163.81,"住","","",1090107,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1030423,236.78,4,3,3,"有","無",22600000,95447,"",0,0,"","RPTOMLOJLHPFFDB28CA"
"潭子區","房地(土地+建物)","臺中市潭子區大新路23巷1~30號",83.74,"住","","",1081229,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",780701,106.19,4,3,3,"有","無",11200000,105471,"",0,0,"","RPQNMLNLLHPFFHB38CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區中正路393巷1~30號",198.93,"","鄉村區","乙種建築用地",1090103,"土地1建物1車位0","全","一層","透天厝","住家用","見其他登記事項",610116,118.74,14,1,14,"有","無",13200000,111167,"",0,0,"含增建或未登記建物。;","RPTNNLKLLHPFFIB58CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區復興八街1~30號",172.84,"","山坡地保育區","丙種建築用地",1090115,"土地3建物1車位0","全","一層","透天厝","住家用","加強磚造",670501,78.47,3,2,2,"有","無",5e+06,63719,"",0,0,"含增建或未登記建物。;","RPTNMLOJLHPFFIB68CA"
"潭子區","房地(土地+建物)","臺中市潭子區祥和新莊31~60號",95.29,"住","","",1090120,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",640125,85.86,2,2,2,"有","無",6e+06,69881,"",0,0,"","RPQNMLNJLHPFFHB18CA"
"潭子區","房地(土地+建物)","臺中市潭子區大富路一段3巷14弄1~30號",23.89,"住","","",1090116,"土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",780222,75.1,3,2,2,"有","無",3500000,46605,"",0,0,"","RPSNMLNJLHPFFHB38CA"
"大雅區","房地(土地+建物)","臺中市大雅區中山北路121~150號",14.74,"住","","",1090205,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691007,54.66,2,2,1,"有","無",2500000,45737,"",0,0,"","RPOOMLTJLHPFFHB68CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區星河路206之5巷1~30號",148.33,"住","","",1081130,"土地2建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",960531,206.74,0,0,0,"無","有",13630000,65928,"",0,0,"","RPVOMLNKLHPFFFB68CA"
"豐原區","房地(土地+建物)","臺中市豐原區圓環北路一段241~270號",10.22,"住","","",1090211,"土地1建物1車位0","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造",901017,131.2,3,2,2,"有","有",6700000,51067,"",0,0,"","RPVSMLRLKHPFFDB66CA"
"豐原區","房地(土地+建物)","臺中市豐原區大明路196巷13弄1~30號",82,"住","","",1090202,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",630206,54.9,2,2,1,"有","無",4e+06,72860,"",0,0,"","RPXSMLRLKHPFFDB86CA"
"西屯區","房地(土地+建物)","臺中市西屯區烈美街55巷1~30號",6.09,"住","","",1090129,"土地1建物1車位0","七層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",831003,36.09,1,1,1,"有","有",2180000,60405,"",0,0,"","RPUQMLPJLHPFFCB58CA"
"北區","房地(土地+建物)","臺中市北區華美街二段61~90號",10.14,"住","","",1090217,"土地1建物1車位0","四層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780613,58.92,1,1,1,"有","無",3500000,59403,"",0,0,"","RPXPMLOJLHPFFBB58CA"
"北區","房地(土地+建物)","臺中市北區北平路二段30巷1~30號",28.71,"住","","",1090131,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",730215,110.52,3,2,2,"有","無",4380000,39631,"",0,0,"","RPWRMLMJLHPFFBB48CA"
"北區","房地(土地+建物)","臺中市北區學士路181~210號",16.7,"住","","",1090214,"土地1建物1車位0","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831208,138.27,3,2,2,"有","有",7680000,55544,"",0,0,"含增建或未登記建物。;","RPUUMLMJLHPFFBB58CA"
"北區","房地(土地+建物)","臺中市北區國泰街91~120號",20.42,"住","","",1090117,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780908,102.27,3,2,1,"有","有",5e+06,48890,"",0,0,"","RPROMLMJLHPFFBB67CA"
"北屯區","房地(土地+建物)","臺中市北屯區松和街1~30號",14.23,"住","","",1090128,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810917,99.19,3,2,2,"有","有",5200000,52425,"",0,0,"","RPVOMLLKLHPFFBB08CA"
"北區","房地(土地+建物)","臺中市北區中清路一段279巷1~30號",18.69,"住","","",1090119,"土地10建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691211,64.56,3,2,1,"有","無",3200000,49566,"",0,0,"","RPTQMLRKLHPFFBB68CA"
"北區","房地(土地+建物)","臺中市北區北平路二段1~30號",8.45,"商","","",1090118,"土地1建物1車位0","五層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850829,46.91,1,1,1,"有","有",2400000,51162,"",0,0,"","RPPRMLLKLHPFFBB77CA"
"北屯區","房地(土地+建物)","臺中市北屯區昌平路二段151~180號",25.75,"住","","",1090204,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",750205,83.09,3,2,2,"有","無",4200000,50548,"",0,0,"含增建或未登記建物。;","RPTTMLQLLHPFFBB98CA"
"西區","房地(土地+建物)","臺中市西區西區民權路213巷1~30號",32.42,"住","","",1090112,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",670118,119.22,4,2,2,"有","有",5820000,48817,"",0,0,"","RPTQMLRKLHPFFAB58CA"
"西區","房地(土地+建物)","臺中市西區中美街419巷1~30號",24.21,"住","","",1081223,"土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690821,57.4,3,2,2,"有","無",4200000,73171,"",0,0,"","RPQPMLKKLHPFFAB47CA"
"太平區","房地(土地+建物)","臺中市太平區永豐路永新巷1~30號",67.69,"工","","",1090120,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",620510,55.4,3,2,1,"有","無",4250000,76715,"",0,0,"","RPVNMLNJLHPFFJB88CA"
"大肚區","房地(土地+建物)","臺中市大肚區遊園路二段74巷1~30號",17.92,"","鄉村區","乙種建築用地",1090210,"土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","加強磚造",691222,66.6,2,2,1,"有","無",2575000,38664,"",0,0,"","RPROMLLKLHPFFKB58CA"
"太平區","房地(土地+建物)","臺中市太平區大興六街31~60號",93.96,"","鄉村區","乙種建築用地",1081229,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",680815,86.2,4,2,3,"有","無",7e+06,81206,"",0,0,"含增建或未登記建物。;","RPVNMLKLLHPFFJB78CA"
"大肚區","房地(土地+建物)","臺中市大肚區社腳里11鄰沙田路一段918巷1~30號",62.09,"住","","",1090210,"土地1建物1車位0","全","二層","透天厝","住家用","見其他登記事項",660620,86.64,3,1,2,"有","無",1034039,11935,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRNMLNJLHPFFKB68DA"
"烏日區","房地(土地+建物)","臺中市烏日區溪南路一段682巷1~30號",109,"","鄉村區","乙種建築用地",1090110,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",810211,190.31,3,1,3,"有","無",6e+06,31528,"",0,0,"","RPWOMLPJLHPFFIB66DA"
"大肚區","房地(土地+建物)","臺中市大肚區沙田路一段854巷95之19弄1~30號",172.39,"住","","",1090211,"土地4建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",840613,278.64,7,4,4,"有","無",7680000,27562,"",0,0,"","RPRNMLPJLHPFFKB78CA"
"龍井區","房地(土地+建物)","臺中市龍井區舊車路31~60號",88,"住","","",1081220,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",790920,130.64,4,2,4,"有","無",4650000,35594,"",0,0,"","RPPNMLNJLHPFFKB38CA"
"龍井區","房地(土地+建物)","臺中市龍井區藝術街61~90號",38.21,"住","","",1090131,"土地1建物1車位0","四層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690528,77,7,4,2,"有","無",4600000,59740,"",0,0,"含增建或未登記建物。;","RPVNMLNKLHPFFKB09CA"
"太平區","房地(土地+建物)","臺中市太平區光興路401巷31~60號",57.59,"","鄉村區","乙種建築用地",1081110,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",690210,53.2,2,2,1,"有","無",3430000,64474,"",0,0,"","RPWNMLPJLHPFFJB56CA"
"太平區","房地(土地+建物)","臺中市太平區長億東三街61~90號",148.27,"住","","",1090108,"土地2建物1車位0","全","一層","透天厝","住家用","加強磚造",680605,64.81,3,2,1,"有","無",9300000,143496,"",0,0,"含增建或未登記建物。;","RPRNMLNJLHPFFJB48CA"
"東區","房地(土地+建物)","臺中市東區和平街91~120號",6.12,"商","","",1090202,"土地1建物1車位0","八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830202,43.49,1,0,1,"有","有",2480000,57025,"",0,0,"","RPQPMLMKLHPFFAB67CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.35,"住","","",1090210,"土地2建物1車位0","十七層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840113,30.81,1,1,1,"有","無",1750000,56800,"",0,0,"","RPXOMLPJLHPFFAB48CA"
"東區","房地(土地+建物)","臺中市東區東英十五街241~270號",29.64,"住","","",1090211,"土地2建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800808,143.72,4,1,2,"有","有",4e+06,27832,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPTNMLNJLHPFFAB77CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",5,"住","","",1090111,"土地2建物1車位0","四層","十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840113,64.64,2,0,2,"有","有",2400000,37129,"",0,0,"","RPRNMLKMLHPFFAB57CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德六路61~90號",9.36,"住","","",1081228,"土地2建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800722,47.97,2,1,1,"有","有",3050000,63581,"",0,0,"含增建或未登記建物。","RPTTNLPLLHPFFBB98CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇興路一段121~150號",43.3,"住","","",1090204,"土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720919,145.2,4,2,2,"有","無",7e+06,48209,"",0,0,"","RPRRMLKKLHPFFBB87CA"
"北區","房地(土地+建物)","臺中市北區博館東街9巷1~30號",30.27,"住","","",1090211,"土地2建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701022,94.23,3,2,2,"有","無",6350000,67388,"",0,0,"","RPQRMLNJLHPFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區柳陽西街31~60號",25.69,"住","","",1090118,"土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711201,92.79,3,2,2,"有","無",8e+06,86216,"",0,0,"含增建或未登記建物。;","RPQSMLNJLHPFFBB08CA"
"北區","房地(土地+建物)","臺中市北區忠太東路91~120號",2.5,"住","","",1090215,"土地1建物1車位0","十八層","二十一層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840607,29.3,1,1,1,"有","有",1330000,45392,"",0,0,"","RPUPMLPJLHPFFBB38CA"
"南屯區","房地(土地+建物)","臺中市南屯區保安六街121~150號",9.2,"住","","",1090119,"土地1建物1車位0","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830523,78.62,2,2,1,"有","有",3750000,47698,"",0,0,"","RPQRMLQKLHPFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區太原路一段181~210號",13.12,"住","","",1090130,"土地1建物1車位0","二層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",970418,61.46,1,1,1,"有","有",4450000,72405,"",0,0,"","RPWNMLQKLHPFFCB68CA"
"南屯區","房地(土地+建物)","臺中市南屯區永春東三路301巷1~30號",101.96,"住","","",1090210,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",830124,175.9,4,2,3,"有","無",2e+07,113701,"",0,0,"","RPRPMLMJLHPFFCB87CA"
"西屯區","房地(土地+建物)","臺中市西屯區中清西二街92巷1~30號",27.17,"住","","",1090114,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",741108,97.65,4,0,4,"有","無",5500000,56324,"",0,0,"含增建或未登記建物。;","RPVOMLMJLHPFFCB18CA"
"西屯區","房地(土地+建物)","臺中市西屯區甘肅路一段1~30號",4.17,"商","","",1090205,"土地1建物1車位0","五層","十五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",860203,35.24,1,0,1,"有","有",1700000,48241,"",0,0,"含增建或未登記建物。;","RPVPMLQJLHPFFCB68CA"
"南屯區","房地(土地+建物)","臺中市南屯區永春東三路91~120號",8.48,"住","","",1090121,"土地1建物1車位0","二層","九層","華廈(10層含以下有電梯)","住家用","見其他登記事項",840927,86.79,2,2,1,"有","有",3800000,43784,"",0,0,"","RPWPMLQJLHPFFCB78CA"
