"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"南區","房地(土地+建物)","臺中市南區平順街1~30號",25.2,"住","","",1081025,"土地3建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0671218",81.2,3,2,2,"有","無",2600000,32020,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPVOMLMKJIOFFAB87CA"
"南區","房地(土地+建物)","臺中市南區南平路211~240號",8.72,"商","","",1080701,"土地1建物1車位0","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0800917",102.69,2,2,2,"有","有",4070000,39634,"",0,0,"","RPPOMLOKJIOFFAB47CA"
"中區","房地(土地+建物)","臺中市中區民權路151~180號",1.93,"住","","",1081002,"土地2建物1車位0","十八層","二十八層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","0860131",37.39,1,1,1,"有","無",1520000,40653,"",0,0,"","RPVPMLSKJIOFFAB58CA"
"北屯區","房地(土地+建物)","臺中市北屯區大連路一段241~270號",9.97,"住","","",1081005,"土地1建物1車位0","四層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0731123",38.46,1,1,1,"有","有",1900000,49402,"",0,0,"","RPVNMLLKJIOFFBB77CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路二段250巷6弄1~30號",230.04,"住","","",1081003,"土地3建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0850108",146.95,4,2,3,"有","有",6300000,42872,"",0,0,"含增建或未登記建物。;","RPPQMLMKJIOFFBB57CA"
"北屯區","房地(土地+建物)","臺中市北屯區同榮路239巷36弄1~30號",64.04,"住","","",1081013,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造","0780828",104.76,3,1,2,"有","無",6500000,62047,"",0,0,"","RPPRMLMKJIOFFBB67CA"
"北區","房地(土地+建物)","臺中市北區太原路三段61巷1~30號",20.93,"住","","",1081007,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0710925",100.73,5,0,5,"有","無",5480000,54403,"",0,0,"含增建或未登記建物。;","RPVQMLNKJIOFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區北屯路181~210號",6.84,"商","","",1081006,"土地1建物1車位0","十三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0830208",65.03,2,1,1,"有","有",3960000,60895,"",0,0,"","RPWQMLNKJIOFFBB38CA"
"北區","房地(土地+建物)","臺中市北區瑞祥街91~120號",226,"住","","",1081011,"土地1建物1車位0","全","一層","透天厝","住家用","磚造","0540223",79.13,3,2,1,"有","無",1.7e+07,214836,"",0,0,"含增建或未登記建物。;","RPUOMLOKJIOFFBB08CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段451~480號",7.99,"住","","",1080929,"土地1建物1車位0","十二層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0811020",89.15,3,2,2,"有","有",4880000,54739,"",0,0,"","RPRNMLRKJIOFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇興路一段121~150號",24,"住","","",1080929,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0701119",104.02,4,0,4,"有","無",3900000,37493,"",0,0,"","RPQQMLTKJIOFFBB38CA"
"北屯區","房地(土地+建物)","臺中市北屯區柳陽西街31~60號",28.28,"住","","",1080910,"土地1建物1車位0","十二層，十三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0840321",252.28,3,1,2,"有","無",1e+07,39638,"",0,0,"","RPQVMLTKJIOFFBB88CA"
"北區","房地(土地+建物)","臺中市北區青島路一段1~30號",19.16,"住","","",1081015,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0770709",92.19,3,2,2,"有","無",4350000,47185,"",0,0,"","RPWQMLMLJIOFFBB38CA"
"北屯區","房地(土地+建物)","臺中市北屯區同榮路318巷1~30號",18.74,"住","","",1081007,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0810824",109.48,8,0,8,"有","有",5200000,47497,"",0,0,"8間套房","RPTPMLPLJIOFFBB28CA"
"北區","房地(土地+建物)","臺中市北區賴厝街31~60號",34.86,"商","","",1081007,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0691027",106.87,4,2,2,"有","無",3800000,35557,"",0,0,"","RPRPMLQLJIOFFBB18CA"
"北區","房地(土地+建物)","臺中市北區忠太東路31~60號",11.94,"住","","",1081019,"土地1建物1車位0","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0861212",125.2,4,2,2,"有","有",9600000,76677,"",0,0,"","RPTQMLSLJIOFFBB68CA"
"北屯區","房地(土地+建物)","臺中市北屯區太原路三段464巷1~30號",87,"住","","",1080910,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造","0721227",131.96,5,2,5,"有","無",12500000,94726,"",0,0,"含增建或未登記建物。;","RPUQMLOJKIOFFBB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷251弄31~60號",18.63,"住","","",1081017,"土地1建物1車位0","五層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0851018",131.47,4,2,2,"有","無",8e+06,60850,"",0,0,"","RPOWMLMKJIOFFCB18CA"
"南屯區","房地(土地+建物)","臺中市南屯區黎明東街391~420號",10.58,"住","","",1081012,"土地1建物1車位0","四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0840817",75.71,2,2,1,"有","有",5080000,67098,"",0,0,"","RPQNMLRKJIOFFCB97CA"
"豐原區","房地(土地+建物)","臺中市豐原區豐年路116巷6弄1~30號",231.83,"工","","",1080920,"土地2建物2車位0","全","二層","透天厝","住家用","加強磚造","0770310",83.22,2,2,1,"有","無",8500000,102139,"",0,0,"","RPVNMLMKJIOFFDB08CA"
"后里區","房地(土地+建物)","臺中市后里區三重三路301~330號",77.54,"","特定農業區","甲種建築用地",1080926,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0821006",155.81,3,3,2,"有","無",6200000,39792,"",0,0,"含增建或未登記建物。;","RPUNMLNKJIOFFDB08CA"
"豐原區","房地(土地+建物)","臺中市豐原區豐原大道二段251巷1~30號",82.65,"住","","",1080925,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","",126.02,4,1,2,"有","無",5980000,47453,"",0,0,"","RPUNMLOKJIOFFDB18CA"
"豐原區","房地(土地+建物)","臺中市豐原區社皮路185巷31~60號",21.09,"住","","",1081027,"土地1建物1車位0","七層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0831219",158.56,4,2,2,"有","無",6e+06,37841,"",0,0,"含增建或未登記建物。;含無權狀停車位一個","RPSNMLKLJIOFFDB67CA"
"后里區","房地(土地+建物)","臺中市后里區中興街一段1~30號",114.8,"住","","",1081007,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造","0670708",86.24,4,2,2,"有","無",6e+06,69573,"",0,0,"含增建或未登記建物。;","RPSNMLLLJIOFFDB77CA"
"清水區","房地(土地+建物)","臺中市清水區光華路91~120號",81,"住","","",1081009,"土地1建物1車位0","全","三層","透天厝","住家用","見其他登記事項","0630827",138,0,0,0,"無","無",5e+06,36232,"",0,0,"","RPSOMLNLJIOFFFB28CA"
"潭子區","房地(土地+建物)","臺中市潭子區大成街1巷121~150號",31.92,"住","","",1081016,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0821105",119.04,4,2,2,"有","有",5500000,46203,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPQNMLQJKIOFFHB38CA"
"大里區","房地(土地+建物)","臺中市大里區好來五街61~90號",134.42,"","鄉村區","乙種建築用地",1081006,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造","0660515",88.2,4,2,3,"有","無",12350000,140023,"",0,0,"","RPOOMLOKJIOFFIB18CA"
"大里區","房地(土地+建物)","臺中市大里區塗城路784巷8弄1~30號",85.56,"住","","",1081021,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0650802",104.18,6,3,2,"有","無",7250000,69591,"",0,0,"含增建或未登記建物。;","RPPNMLSKJIOFFIB58CA"
"大里區","房地(土地+建物)","臺中市大里區長春路42巷3弄1~30號",103.65,"住","","",1080907,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造","0650629",64.25,3,2,1,"有","無",7090000,110350,"",0,0,"含增建或未登記建物。;雙方合意房地拆分。","RPRNMLSJKIOFFIB78CA"
"太平區","房地(土地+建物)","臺中市太平區中山路二段100巷1~30號",150.56,"","鄉村區","乙種建築用地",1081012,"土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0690920",163.73,4,3,3,"有","有",1.1e+07,67184,"",0,0,"","RPPOMLMLJIOFFJB28CA"
"太平區","房地(土地+建物)","臺中市太平區中山路三段170巷1弄1~30號",110,"商","","",1080922,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0660130",91.76,4,2,5,"有","無",8800000,95902,"",0,0,"","RPTNMLOJKIOFFJB68CA"
"太平區","房地(土地+建物)","臺中市太平區大源十三街1~30號",115.23,"","鄉村區","乙種建築用地",1080822,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0680620",106.08,3,2,2,"有","無",4100000,38650,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPVNMLQJKIOFFJB09CA"
"龍井區","房地(土地+建物)","臺中市龍井區龍社路46巷5弄1~30號",133.49,"住","","",1080827,"土地4建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0831230",172.32,4,3,3,"有","無",7750000,44974,"",0,0,"含增建或未登記建物。;含增建或未登記建物。公,私契權利人不同。","RPTNMLOKJIOFFKB78CA"
"龍井區","房地(土地+建物)","臺中市龍井區中山二路一段43巷31~60號",103.29,"住","","",1081002,"土地3建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0931109",199.93,4,2,3,"有","無",7800000,39014,"",0,0,"","RPUNMLPKJIOFFKB98CA"
"龍井區","房地(土地+建物)","臺中市龍井區新興路47巷1~30號",31.56,"","鄉村區","乙種建築用地",1080907,"土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0820710",123.93,3,2,2,"有","無",4e+06,32276,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPUNMLOKJIOFFKB88CA"
"太平區","房地(土地+建物)","臺中市太平區宜欣八街1~30號",217,"住","","",1080716,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造","0660420",119.94,4,3,3,"有","無",10680000,89045,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;","RPUNMLNJKIOFFJB68CA"
"大里區","房地(土地+建物)","臺中市大里區好來五街61~90號",132.24,"","鄉村區","乙種建築用地",1081005,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","1071213",195.37,5,3,5,"有","無",16700000,85479,"",0,0,"含增建或未登記建物。;雙方合意房地拆分。","RPTNMLSJKIOFFIB98CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區錦州路433巷1~30號",102.78,"","鄉村區","乙種建築用地",1081011,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0691215",109.64,4,2,2,"有","無",7200000,65669,"",0,0,"含增建或未登記建物。;","RPTOMLNKJIOFFIB58CA"
"東勢區","房地(土地+建物)","臺中市東勢區粵寧街31~60號",52.19,"住","","",1081026,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0821122",111.15,4,1,3,"有","無",2800000,25191,"",0,0,"","RPQNMLNKJIOFFGB97CA"
"西屯區","房地(土地+建物)","臺中市西屯區工業區一路1~30號",16.17,"住","","",1080903,"土地1建物1車位0","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0830330",138.34,3,2,2,"有","有",6750000,48793,"",0,0,"","RPXOMLTKJIOFFCB98CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷241弄1~30號",3.54,"住","","",1081029,"土地1建物1車位0","二層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0780524",19.81,1,0,1,"有","無",1350000,68147,"",0,0,"","RPQNMLTKJIOFFCB18CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段268之8巷1~30號",2.82,"住","","",1081030,"土地1建物1車位0","五層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0860408",29.17,1,0,1,"有","有",1610000,55194,"",0,0,"含增建或未登記建物。","RPSOMLSKJIOFFCB38CA"
"南屯區","房地(土地+建物)","臺中市南屯區大業路241~270號",5,"商","","",1081007,"土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0830419",45.86,1,1,1,"有","有",2670000,58221,"",0,0,"","RPQSMLQLJIOFFCB48CA"
"南屯區","房地(土地+建物)","臺中市南屯區河南路四段481~510號",14.65,"住","","",1081005,"土地2建物1車位0","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0870903",135.05,3,2,2,"有","有",7260000,53758,"",0,0,"","RPSNMLQKJIOFFCB08CA"
"西屯區","房地(土地+建物)","臺中市西屯區甘肅路一段1~30號",2.56,"住","","",1081015,"土地1建物2車位0","六層","十五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0860203",37.44,1,1,1,"有","有",1950000,52069,"",0,0,"","RPVOMLMKJIOFFCB08CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德七路91~120號",7.11,"住","","",1081007,"土地1建物1車位0","十二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0811023",76.05,2,2,2,"有","有",3950000,51940,"",0,0,"含增建或未登記建物。;","RPQOMLMLJIOFFBB57CA"
"北區","房地(土地+建物)","臺中市北區進化北路361~390號",3.18,"商","","",1081010,"土地1建物1車位0","十三層","十八層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0830207",35.75,1,1,1,"有","有",1480000,41399,"",0,0,"","RPQNMLMLJIOFFBB47CA"
"北區","房地(土地+建物)","臺中市北區民權路359巷1~30號",48.18,"住","","",1081020,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0690530",107.58,3,2,2,"有","無",4800000,44618,"",0,0,"","RPTVMLTKJIOFFBB56CA"
"北區","房地(土地+建物)","臺中市北區育興街1~30號",18.99,"商","","",1081013,"土地3建物1車位0","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0780619",96.25,2,2,1,"有","有",5450000,56623,"",0,0,"含增建或未登記建物。","RPRRMLTKJIOFFBB58CA"
"北區","房地(土地+建物)","臺中市北區陝西東五街1~30號",23.58,"住","","",1081019,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0730705",80.72,3,1,2,"有","無",4180000,51784,"",0,0,"含增建或未登記建物。;","RPOSMLTKJIOFFBB38CA"
"北區","房地(土地+建物)","臺中市北區進化路571~600號",11.78,"住","","",1081007,"土地1建物1車位0","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0831026",109.5,3,2,2,"有","有",5e+06,45662,"",0,0,"","RPPSMLTKJIOFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區瀋陽路二段151~180號",8.78,"住","","",1080930,"土地1建物1車位0","十二層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0961231",72.08,1,1,1,"有","有",5600000,77691,"",0,0,"","RPTNMLRKJIOFFBB18CA"
"北區","房地(土地+建物)","臺中市北區雙十路二段91~120號",10.63,"住","","",1080929,"土地2建物1車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0880816",91.53,1,1,1,"有","有",4500000,49164,"",0,0,"","RPURMLPKJIOFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區松義街181~210號",16.42,"住","","",1081009,"土地1建物1車位0","五層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0820212",90.71,2,2,2,"有","有",3450000,38033,"",0,0,"","RPQRMLSKJIOFFBB38CA"
"北區","房地(土地+建物)","臺中市北區漢口路四段61~90號",6.74,"住","","",1081018,"土地1建物2車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0850715",62.73,2,1,1,"有","有",3700000,58983,"",0,0,"","RPWNMLPKJIOFFBB28CA"
"北區","房地(土地+建物)","臺中市北區學士路248巷31~60號",6.19,"住","","",1081013,"土地1建物1車位0","六層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0840614",38.7,1,1,1,"有","有",2e+06,51680,"",0,0,"","RPWPMLNKJIOFFBB28CA"
"北區","房地(土地+建物)","臺中市北區國泰街1~30號",133.98,"住","","",1081023,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造","0600318",95.72,4,2,2,"有","無",1.5e+07,156707,"",0,0,"","RPUNMLNKJIOFFBB87CA"
"南區","房地(土地+建物)","臺中市南區南屯路一段305巷5弄1~30號",92,"住","","",1080910,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造","",86,4,2,3,"有","無",12880000,149767,"",0,0,"","RPWPMLQJKIOFFAB48CA"
"西區","房地(土地+建物)","臺中市西區民族路331~360號",3.13,"商","","",1081020,"土地1建物1車位0","七層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0800420",34.82,1,0,1,"有","有",1200000,34463,"",0,0,"","RPPQMLQJKIOFFAB87CA"
"西區","房地(土地+建物)","臺中市西區明禮街1~30號",72,"住","","",1081013,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造","0590518",107.99,4,2,5,"有","無",12500000,115751,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRPMLQLJIOFFAB08CA"
"南區","房地(土地+建物)","臺中市南區文心南路901~930號",9.98,"住","","",1081014,"土地1建物1車位0","十三層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0860204",132.04,3,2,2,"有","有",5480000,41503,"",0,0,"","RPXOMLKLJIOFFAB97CA"
"中區","房地(土地+建物)","臺中市中區建國路181~210號",2.47,"商","","",1081020,"土地1建物1車位0","九層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0730626",30.12,1,0,1,"有","無",1470000,48805,"",0,0,"","RPTOMLOKJIOFFAB87CA"
"南區","房地(土地+建物)","臺中市南區福新街11巷1~30號",108,"住","","",1080919,"土地2建物1車位0","全","五層","透天厝","住家用","鋼筋混凝土造","0781007",421.72,18,2,16,"有","無",1.9e+07,45054,"",0,0,"","RPRPMLMKJIOFFAB57CA"
"南區","房地(土地+建物)","臺中市南區大慶街二段7巷1~30號",12.01,"住","","",1081022,"土地2建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0820524",104.65,3,2,2,"有","有",5150000,49212,"",0,0,"","RPTNMLNKJIOFFAB67CA"
"南區","房地(土地+建物)","臺中市南區南門路59巷91~120號",39.25,"住","","",1080930,"土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0660425",101.06,3,2,2,"有","無",4400000,43538,"",0,0,"","RPPQMLOKJIOFFAB67CA"
"中區","房地(土地+建物)","臺中市中區市府路107巷1~30號",4.64,"商","","",1081026,"土地1建物1車位0","三層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0701116",26.06,1,1,1,"有","有",950000,36454,"",0,0,"","RPPNMLPKJIOFFAB47CA"
"東區","房地(土地+建物)","臺中市東區力行路61~90號",16.34,"住","","",1081024,"土地8建物1車位0","四層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0691224",84.77,3,2,1,"有","有",3500000,41288,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPQOMLPKJIOFFAB67CA"
"中區","房地(土地+建物)","臺中市中區民權路151~180號",1.93,"商","","",1081030,"土地2建物1車位0","十七層","二十八層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","0860131",37.55,1,0,1,"有","有",1937500,51598,"",0,0,"","RPSOMLPKJIOFFAB87CA"
"西區","房地(土地+建物)","臺中市西區大全街100巷1~30號",18.1,"住","","",1081015,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0741223",61.57,2,1,1,"有","無",2800000,45477,"",0,0,"","RPSNMLLLJIOFFAB47CA"
"南區","房地(土地+建物)","臺中市南區復興路三段331~360號",10.97,"商","","",1081007,"土地2建物1車位0","四層","八層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0660202",62.72,1,1,1,"有","有",2050000,32685,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPUPMLTKJIOFFAB58CA"
"西區","房地(土地+建物)","臺中市西區居仁街1~30號",21.65,"住","","",1081023,"土地2建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0761130",110.32,3,2,1,"有","有",5e+06,45323,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPQNMLNLJIOFFAB47CA"
"南區","房地(土地+建物)","臺中市南區學府路135巷1~30號",10.86,"住","","",1081022,"土地5建物1車位0","十四層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0851211",100.39,3,2,1,"有","有",4500000,44821,"",0,0,"","RPSOMLMLJIOFFAB67CA"
"東區","房地(土地+建物)","臺中市東區復興路四段61~90號",2.4,"商","","",1081031,"土地1建物1車位0","七層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0721001",25.32,1,1,1,"有","有",1600000,63191,"",0,0,"","RPTNMLSLJIOFFAB28CA"
"北區","房地(土地+建物)","臺中市北區五順街241~270號",4.98,"住","","",1081016,"土地1建物1車位0","五層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0710419",23.38,1,0,1,"有","有",1025000,43841,"",0,0,"","RPQPMLNKJIOFFBB67CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德七路91~120號",11.57,"住","","",1081028,"土地2建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0821110",80.68,3,2,2,"有","有",4180000,51810,"",0,0,"","RPQQMLPKJIOFFBB97CA"
"北區","房地(土地+建物)","臺中市北區漢口路四段91~120號",3.22,"住","","",1081014,"土地1建物1車位0","九層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0850716",45.21,1,0,1,"有","有",2300000,50874,"",0,0,"","RPUOMLPKJIOFFBB18CA"
"北區","房地(土地+建物)","臺中市北區健行路86巷7弄1~30號",62,"住","","",1080918,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造","0590203",71.26,5,5,5,"有","無",7250000,101740,"",0,0,"","RPPRMLTKJIOFFBB38CA"
"北屯區","房地(土地+建物)","臺中市北屯區安順二街1~30號",22.52,"住","","",1081008,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0740312",63.58,2,1,1,"有","無",3610000,56779,"",0,0,"含增建或未登記建物。","RPUPMLKLJIOFFBB87CA"
"北屯區","房地(土地+建物)","臺中市北屯區大連路一段181~210號",27.38,"住","","",1081022,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0740209",96.67,3,2,2,"有","無",2e+06,20689,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPTNMLSLJIOFFBB38CA"
"南屯區","房地(土地+建物)","臺中市南屯區大光街151~180號",164,"住","","",1081008,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造","0770212",221.1,5,2,3,"有","有",33500000,151515,"",0,0,"","RPSPMLNKJIOFFCB97CA"
"南屯區","房地(土地+建物)","臺中市南屯區南屯路二段430巷1~30號",105,"住","","",1081016,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0691008",103.22,3,2,2,"有","無",7320000,70916,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPVRMLOKJIOFFCB58CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩六街234巷1~30號",70.62,"住","","",1080928,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0710908",91.02,3,1,2,"有","無",5200000,57130,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPPOMLPKJIOFFCB77CA"
"西屯區","房地(土地+建物)","臺中市西屯區四川東街91~120號",29.55,"住","","",1080927,"土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0750625",111.26,3,2,2,"有","有",4200000,37749,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRNMLSKJIOFFCB18CA"
"南屯區","房地(土地+建物)","臺中市南屯區南屯路二段781~810號",372,"住","","",1081005,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造","0600816",34.85,0,0,0,"無","無",56288856,1615175,"",0,0,"本案買賣含已保存建物壹棟，不另計價。","RPQOMLRLJIOFFCB18CA"
"西屯區","房地(土地+建物)","臺中市西屯區寧漢街61~90號",19.16,"住","","",1080930,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0740810",79.71,3,2,2,"有","有",4100000,51436,"",0,0,"","RPWOMLSKJIOFFCB78CA"
"西屯區","房地(土地+建物)","臺中市西屯區天水西一街1~30號",15.55,"住","","",1081021,"土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0801218",94.77,2,2,2,"有","無",4500000,47483,"",0,0,"","RPXQMLSKJIOFFCB09CA"
"西屯區","房地(土地+建物)","臺中市西屯區中清西二街45巷36弄61~90號",52,"住","","",1081015,"土地1建物1車位0","全","一層","透天厝","住家用","磚造","0600427",35.91,2,2,1,"有","無",3920000,109162,"",0,0,"含增建或未登記建物。;","RPXPMLSKJIOFFCB98CA"
"西屯區","房地(土地+建物)","臺中市西屯區上仁街121~150號",16.14,"住","","",1080710,"土地1建物3車位0","八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0850709",116.07,3,2,2,"有","有",3e+06,25846,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRQMLSKJIOFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街22巷1~30號",6.18,"住","","",1081031,"土地1建物2車位0","十層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0830930",42.3,1,1,1,"有","有",650000,15366,"",0,0,"","RPQOMLTKJIOFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷214弄31~60號",31.24,"住","","",1080820,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0780316",136.39,7,0,7,"有","有",7e+06,51323,"",0,0,"親友、員工或其他特殊關係間之交易。;7間套房","RPQQMLLLJIOFFCB77CA"
"西屯區","房地(土地+建物)","臺中市西屯區精明路54巷1~30號",48.78,"住","","",1081019,"土地2建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0721004",112.1,0,0,0,"無","無",7100000,63336,"",0,0,"含增建或未登記建物。;買方服務費6萬元整。","RPTPMLPJKIOFFCB28CA"
