"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"西區","房地(土地+建物)","臺中市西區民權路213巷1~30號",4.98,"住","","",1080505,"土地1建物1車位0","七層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",801206,30.04,1,1,1,"有","有",1750000,58256,"",0,0,"","RPQOMLSLNHOFFAB38CA"
"西區","房地(土地+建物)","臺中市西區民權路213巷1~30號",4.98,"住","","",1080513,"土地1建物1車位0","四層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",801206,30.24,1,1,1,"有","有",1720000,56878,"",0,0,"","RPSOMLSLNHOFFAB58CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德二路一段157巷1~30號",4.9,"住","","",1080508,"土地1建物1車位0","七層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830825,29.46,1,1,1,"有","有",1200000,40733,"",0,0,"","RPOPMLRLNHOFFBB28CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區遼寧路二段31~60號",21.12,"住","","",1080423,"土地1建物1車位1","九層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830207,158.88,3,2,2,"有","有",6700000,42170,"坡道平面",0,0,"","RPQPMLRLNHOFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區松竹路二段337巷1~30號",10.61,"住","","",1080512,"土地0建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820317,49.35,1,1,1,"有","無",2100000,42553,"",0,0,"","RPUOMLRLNHOFFBB78CA"
"北區","房地(土地+建物)","臺中市北區華美街二段61~90號",11.15,"住","","",1080428,"土地1建物1車位0","三層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780613,59.72,2,1,1,"有","有",3400000,56932,"",0,0,"含增建或未登記建物。;","RPXPMLTLNHOFFBB76CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區文心路四段271~300號",10.08,"住","","",1080430,"土地1建物1車位1","二十一層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020725,111.14,2,2,2,"有","有",8720000,78460,"坡道機械",13.62,0,"","RPRPMLTLNHOFFBB78CA"
"北區","房地(土地+建物)+車位","臺中市北區進化路481~510號",16.67,"住","","",1080324,"土地1建物1車位1","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980708,172.86,3,2,2,"有","有",11630000,67280,"坡道平面",15.19,0,"含增建或未登記建物。;","RPTQMLSLNHOFFBB98CA"
"北區","房地(土地+建物)","臺中市北區五常街361~390號",2.86,"商","","",1080502,"土地1建物1車位0","十四層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",971128,30.13,1,1,1,"有","有",2450000,81314,"",0,0,"","RPRNMLSLNHOFFBB48CA"
"北區","房地(土地+建物)+車位","臺中市北區忠太東路91~120號",18.36,"住","","",1080505,"土地1建物1車位2","二層","二十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840607,215.55,3,2,2,"有","有",7800000,36186,"坡道機械",0,0,"","RPXNMLSLNHOFFBB09CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區敦化路一段450巷1~30號",13.98,"住","","",1080228,"土地1建物1車位1","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820225,126.72,3,2,2,"有","有",6e+06,47348,"坡道平面",0,0,"","RPQQMLRLNHOFFBB58CA"
"北區","房地(土地+建物)","臺中市北區美德街331~360號",28.65,"住","","",1080410,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680327,80.18,3,2,2,"有","無",3500000,43652,"",0,0,"","RPXPMLRLNHOFFBB56CA"
"北區","房地(土地+建物)+車位","臺中市北區太原路二段181~210號",15.75,"商","","",1080501,"土地1建物1車位2","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項",930903,147.96,3,2,2,"有","有",9100000,61503,"坡道機械",21.52,0,"","RPSPMLSLNHOFFBB78CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區松竹五路二段31~60號",21.27,"住","","",1080504,"土地2建物1車位1","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030423,165.75,3,2,2,"有","有",8380000,50558,"坡道平面",37.7,0,"","RPUQMLKMNHOFFBB38CA"
"北區","房地(土地+建物)+車位","臺中市北區篤行路379巷1~30號",33.98,"住","","",1080502,"土地2建物1車位1","六層，七層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",880201,236.11,5,2,3,"有","有",13400000,56753,"坡道平面",0,0,"","RPUNMLLMNHOFFBB18CA"
"北區","房地(土地+建物)","臺中市北區北興街241~270號",19.57,"住","","",1080430,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680720,75.84,4,0,4,"有","無",3650000,48128,"",0,0,"","RPWNMLPKOHOFFBB68CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區雷中街31~60號",14.77,"住","","",1080414,"土地1建物2車位1","三層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820602,71.92,2,2,1,"有","有",3500000,48658,"其他",0,0,"","RPTQMLTKOHOFFBB09CA"
"北區","房地(土地+建物)","臺中市北區綏遠路一段1~30號",12.57,"住","","",1080331,"土地2建物1車位0","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880713,97.76,3,2,2,"有","有",6270000,64137,"",0,0,"","RPUOMLLLOHOFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區文心路四段691~720號",14.47,"住","","",1080412,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711110,51.53,3,2,2,"有","無",2570000,49874,"",0,0,"","RPPRMLLLOHOFFBB08CA"
"北屯區","房地(土地+建物)","臺中市北屯區太祥路241~270號",19.75,"住","","",1080404,"土地1建物1車位0","四層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",1000603,107.49,4,0,4,"有","有",5380000,50051,"",0,0,"含增建或未登記建物。;","RPVOMLNJOHOFFBB38CA"
"北屯區","房地(土地+建物)","臺中市北屯區天津路四段151~180號",23.03,"住","","",1080508,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",760615,112.94,4,2,2,"有","有",3800000,33643,"",0,0,"","RPWNMLOJOHOFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路二段250巷16弄31~60號",254.94,"住","","",1080501,"土地3建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",850108,200.72,3,2,2,"有","無",7800000,38860,"",0,0,"","RPQPMLOJOHOFFBB08CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區景賢南二路1~30號",16.93,"商","","",1080410,"土地1建物1車位1","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",961231,138.34,3,2,2,"有","無",7600000,54937,"坡道平面",26.53,0,"承買人負擔一半增值稅稅額41476元","RPQNMLPJOHOFFBB97CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區遼寧路一段160巷1~30號",13.13,"住","","",1080415,"土地2建物1車位1","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",890218,116.01,3,2,2,"有","有",6900000,59478,"坡道機械",0,0,"","RPSTMLQJOHOFFBB88CA"
"西屯區","房地(土地+建物)","臺中市西屯區四川路87巷61~90號",5.04,"住","","",1080516,"土地1建物1車位0","四層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",861121,36.26,0,0,0,"無","有",1850000,51020,"",0,0,"","RPRNMLTLNHOFFCB68CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩六街234巷1~30號",70.62,"住","","",1080504,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",710908,91.02,3,2,2,"有","無",5200000,57130,"",0,0,"","RPRPMLSLNHOFFCB78CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區三和街61~90號",17.09,"住","","",1080426,"土地1建物1車位1","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960918,170.79,3,2,2,"有","有",14280000,83611,"坡道平面",27.77,0,"","RPUQMLSLNHOFFCB56CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區福科二路31~60號",44.66,"住","","",1080427,"土地1建物1車位3","十九層","二十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030226,341.99,4,2,2,"有","有",28500000,83336,"坡道平面",91.41,0,"","RPQSMLOJOHOFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區寶慶街30巷1~30號",3.58,"商","","",1080426,"土地1建物1車位0","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830509,38.62,1,0,1,"有","有",1800000,46608,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRNMLOJOHOFFCB08CA"
"西屯區","房地(土地+建物)","臺中市西屯區寶慶街30巷1~30號",3.54,"商","","",1080426,"土地1建物1車位0","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830509,38.38,1,0,1,"有","有",1800000,46899,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPTNMLOJOHOFFCB28CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區文心路二段541~570號",8.89,"住","","",1080422,"土地1建物1車位1","十層","二十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",941110,145.21,2,2,2,"有","有",10180000,70105,"坡道平面",12.97,0,"","RPUNMLNJOHOFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區至善路31~60號",7.9,"其他","","",1080417,"土地1建物1車位0","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870603,93.38,2,2,2,"有","有",5650000,60505,"",0,0,"","RPXQMLNJOHOFFCB88CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段上石北2巷31~60號",6.91,"商","","",1080430,"土地1建物1車位0","二層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",831109,53.59,2,1,1,"有","有",3100000,57847,"",0,0,"包括建物室內器具等一併買賣在內。","RPTSMLOJOHOFFCB78CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區豐偉路91~120號",21.84,"住","","",1080502,"土地1建物2車位1","五層，夾層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830527,180.03,2,2,2,"有","有",1e+07,55549,"坡道平面",0,800000,"","RPWOMLPJOHOFFCB78CA"
"西屯區","房地(土地+建物)","臺中市西屯區逢甲路1~30號",22.48,"住","","",1080504,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690621,66.65,3,2,2,"有","無",5480000,82221,"",0,0,"","RPPRMLPJOHOFFCB38CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區三和街61~90號",18.75,"住","","",1080506,"土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960918,188.32,3,2,2,"有","有",14250000,75669,"坡道平面",27.77,0,"","RPWRMLQJOHOFFCB56CA"
"西屯區","房地(土地+建物)","臺中市西屯區惠來路三段241~270號",6.22,"住","","",1080420,"土地1建物1車位0","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",910104,85.37,2,2,1,"有","有",6500000,76139,"",0,0,"","RPOQMLRKOHOFFCB48CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大光街91~120號",12.73,"商","","",1080508,"土地1建物1車位1","八層","二十層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830825,166.71,4,2,2,"有","有",9800000,58785,"坡道機械",0,700000,"含增建或未登記建物。","RPPNMLQKOHOFFCB18CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區大墩二十街61~90號",22.26,"商","","",1080425,"土地1建物1車位1","六層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850919,141.91,2,1,2,"有","有",9300000,65534,"坡道平面",0,0,"含增建或未登記建物。;","RPWPMLOKOHOFFCB88CA"
"西屯區","房地(土地+建物)","臺中市西屯區福順路907巷1~30號",6.19,"住","","",1080505,"土地1建物1車位0","五層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830406,30.33,1,1,1,"有","有",1200000,39565,"",0,0,"","RPQPMLOKOHOFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區逢甲路20巷31~60號",6.04,"住","","",1080425,"土地1建物1車位0","三層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",820913,35.17,0,0,1,"無","有",1800000,51180,"",0,0,"","RPRNMLTKOHOFFCB68CA"
"西屯區","房地(土地+建物)","臺中市西屯區臺灣大道二段871~900號",4.98,"住","","",1080411,"土地1建物1車位0","十三層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",951124,56,1,1,1,"有","有",4320000,77143,"",0,0,"","RPSPMLKKOHOFFCB08CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩四街301~330號",19.89,"住","","",1080223,"土地1建物1車位1","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831227,149.41,3,2,2,"有","有",8880000,59434,"坡道平面",0,0,"","RPXPMLNKOHOFFCB88CA"
"豐原區","房地(土地+建物)","臺中市豐原區直興街129巷1~30號",2.93,"商","","",1080417,"土地2建物1車位0","七層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",841020,26.09,1,1,1,"有","有",1450000,55577,"",0,0,"","RPVNMLTLNHOFFDB56CA"
"豐原區","房地(土地+建物)","臺中市豐原區中山路59巷1~30號",71.45,"住","","",1080411,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",711210,88.87,4,2,2,"有","無",5200000,58512,"",0,0,"","RPTNMLRKOHOFFDB78CA"
"后里區","房地(土地+建物)","臺中市后里區后里路91~120號",118.26,"住","","",1080322,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",650101,129.75,3,2,2,"有","無",6500000,50096,"",0,0,"","RPTNMLMKOHOFFDB28CA"
"豐原區","房地(土地+建物)+車位","臺中市豐原區南陽路181~210號",18.72,"住","","",1080428,"土地1建物1車位1","九層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",921017,121.66,3,2,2,"有","有",5500000,45208,"坡道平面",17.03,0,"","RPPPMLNKOHOFFDB18CA"
"大甲區","房地(土地+建物)","臺中市大甲區信義路121~150號",17.5,"住","","",1080411,"土地1建物1車位0","二層","二層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土加強磚造",690920,51.35,2,1,1,"有","無",2500000,48685,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRNMLLMNHOFFEB18CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區光華路372巷47弄1~30號",96.55,"住","","",1080413,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",851002,222.15,0,0,0,"無","無",9360000,42134,"",0,0,"車位設於一樓室內。","RPUNMLTJOHOFFFB56CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區中清路六段513巷61~90號",136.6,"住","","",1080425,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",690201,55.6,3,1,1,"有","無",5900000,106115,"",0,0,"","RPSQMLQJOHOFFFB98CA"
"東勢區","房地(土地+建物)","臺中市東勢區本街匠寮前巷1~30號",37.52,"住","","",1080419,"土地1建物1車位0","一層，二層，屋頂突出物","二層","其他","住家用","鋼骨鋼筋混凝土造",901129,48.79,2,2,2,"有","無",2400000,49190,"",0,0,"","RPPNMLOJOHOFFGB28CA"
"潭子區","房地(土地+建物)","臺中市潭子區中山路一段1巷31~60號",14.36,"住","","",1080414,"土地1建物1車位0","十二層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840520,77.98,2,2,1,"有","有",3280000,42062,"",0,0,"","RPWNMLRKOHOFFHB86CA"
"烏日區","房地(土地+建物)","臺中市烏日區文德街109巷1~30號",66.8,"住","","",1080322,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",670720,85.68,5,2,2,"有","無",6678000,77941,"",0,0,"","RPVOMLNKOHOFFIB56CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區樟公北巷56弄1~30號",97,"","山坡地保育區","丙種建築用地",1080419,"土地2建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",841122,174.8,4,2,3,"有","無",3500000,20023,"",0,0,"","RPQNMLLMNHOFFIB48CA"
"大里區","房地(土地+建物)","臺中市大里區德芳路一段82巷32弄31~60號",84.62,"住","","",1080417,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",660915,92.4,4,2,3,"有","無",8300000,89827,"",0,0,"含增建或未登記建物。;","RPWPMLLMNHOFFIB66CA"
"龍井區","房地(土地+建物)","臺中市龍井區大順街121~150號",103.6,"","鄉村區","乙種建築用地",1080322,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",681120,108.96,0,0,0,"無","無",6650000,61032,"",0,0,"","RPSNMLRLNHOFFKB76CA"
"潭子區","房地(土地+建物)+車位","臺中市潭子區中山路一段15巷1~30號",10.3,"住","","",1080429,"土地1建物1車位1","十七層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830824,128.24,3,2,2,"有","有",6e+06,46787,"坡道機械",0,0,"","RPRNMLSLNHOFFHB56DA"
"清水區","房地(土地+建物)+車位","臺中市清水區吳厝六街37巷61~90號",102.85,"","一般農業區","丙種建築用地",1080510,"土地3建物1車位1","全","三層","透天厝","住家用","鋼筋混凝土造",870420,141.6,4,2,3,"有","有",6880000,48588,"一樓平面",0,0,"","RPXNMLTLNHOFFFB07DA"
"南區","房地(土地+建物)","臺中市南區崇倫街153巷1~30號",90,"住","","",1071201,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",670818,113.16,4,3,2,"有","無",4e+06,35348,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;","RPPOMLOLOHOFFAB18EA"
"太平區","房地(土地+建物)","臺中市太平區永成北路211~240號",258.35,"住","","",1080403,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",680803,72.84,2,1,1,"有","無",23445000,321870,"",0,0,"含增建或未登記建物。;","RPWNMLTKOHOFFJB27CA"
"大里區","房地(土地+建物)","臺中市大里區公園街151~180號",68.63,"商","","",1080430,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",941201,167.51,4,3,3,"有","無",13500000,80592,"",0,0,"含增建或未登記建物。;","RPQNMLMLOHOFFIB58CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區自強路81巷31~60號",101,"","鄉村區","乙種建築用地",1080421,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",700915,109.95,5,2,4,"有","無",6e+06,54570,"",0,0,"","RPVNMLTKOHOFFIB07CA"
"潭子區","房地(土地+建物)+車位","臺中市潭子區福潭路798巷1~30號",18.47,"住","","",1080510,"土地2建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",860821,103.41,2,2,1,"有","有",4600000,44483,"坡道機械",0,0,"","RPQNMLRJOHOFFHB78CA"
"大雅區","房地(土地+建物)","臺中市大雅區永和路三甲巷1~30號",80,"農","","",1080202,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",820715,174.54,4,3,3,"有","無",8800000,50418,"",0,0,"含增建或未登記建物。;","RPTNMLOKOHOFFHB88CA"
"沙鹿區","房地(土地+建物)+車位","臺中市沙鹿區向上路六段751~780號",30.14,"住","","",1080423,"土地2建物1車位1","八層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",1010312,136.39,3,2,2,"有","有",6300000,46191,"坡道平面",0,0,"","RPQOMLPJOHOFFFB48CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區四平街新平巷1~30號",30.05,"住","","",1080413,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",690327,49.24,3,1,3,"有","無",3550000,72096,"",0,0,"","RPXNMLNJOHOFFFB88CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區保安路55巷1~30號",23.33,"住","","",1080402,"土地1建物1車位0","六層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",930909,123.62,3,2,2,"有","有",5280000,42712,"",0,0,"","RPTOMLSLNHOFFFB56CA"
"神岡區","房地(土地+建物)+車位","臺中市神岡區大漢街63巷1~30號",21.17,"住","","",1080504,"土地1建物1車位1","五層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850202,140.55,3,2,2,"有","有",4300000,30594,"坡道平面",0,0,"","RPOPMLQJOHOFFDB28CA"
"豐原區","房地(土地+建物)","臺中市豐原區豐北街331巷1~30號",21.05,"住","","",1080423,"土地1建物1車位0","二層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821119,101.78,3,2,2,"有","有",4580000,44999,"",0,0,"","RPTNMLTLNHOFFDB98CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩六街331~360號",30.45,"住","","",1080427,"土地1建物1車位2","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",990209,252.64,3,2,2,"有","有",22500000,89060,"坡道平面",53,0,"","RPOOMLSLQHOFFCB68CA"
"豐原區","房地(土地+建物)","臺中市豐原區永康路213巷177弄1~30號",20.1,"住","","",1080312,"土地1建物1車位0","一層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",870409,104.33,3,2,2,"有","無",4800000,46008,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPOPMLRLOHOFFDB58CA"
"西屯區","房地(土地+建物)","臺中市西屯區上石南10巷1~30號",61,"住","","",1080414,"土地1建物1車位0","全","二層","透天厝","住家用","見其他登記事項",591201,111.27,10,0,10,"有","無",14150000,127168,"",0,0,"","RPORMLTKOHOFFCB78CA"
"南屯區","房地(土地+建物)","臺中市南屯區忠勇路91~120號",13.09,"住","","",1080426,"土地1建物1車位0","二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",821004,98.34,3,2,2,"有","有",4500000,45760,"",0,0,"","RPRQMLQJOHOFFCB58CA"
"西屯區","房地(土地+建物)","臺中市西屯區西安街76巷12弄31~60號",28.92,"住","","",1080415,"土地2建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711213,99.77,3,2,2,"有","無",7500000,75173,"",0,0,"","RPORMLQJOHOFFCB38CA"
"南屯區","房地(土地+建物)","臺中市南屯區嶺東路901~930號",6.86,"住","","",1080428,"土地1建物1車位0","二層","十一層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",810115,39.29,1,1,1,"有","有",1580000,40214,"",0,0,"","RPRNMLRJOHOFFCB38CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區黎明路三段151~180號",32.39,"住","","",1080428,"土地2建物1車位2","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1021016,305.91,4,2,2,"有","有",24880000,90137,"坡道平面",57.62,2500000,"","RPVNMLQJOHOFFCB68CA"
"西屯區","房地(土地+建物)","臺中市西屯區福科路541~570號",10.47,"住","","",1080427,"土地1建物1車位0","二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830809,105.42,3,2,1,"有","有",3e+06,28458,"",0,0,"","RPTPMLNJOHOFFCB38CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩六街211~240號",9.45,"住","","",1080427,"土地1建物1車位0","十四層","十六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",811113,60.11,1,1,1,"有","有",3750000,62386,"",0,0,"","RPVNMLMJOHOFFCB28CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路121~150號",7.11,"住","","",1080425,"土地1建物1車位1","二十一層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991119,93.06,2,1,1,"有","有",7800000,83817,"坡道平面",22.27,0,"","RPRQMLNJOHOFFCB28CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區青海路二段241~270號",13.61,"住","","",1080427,"土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",920513,130.16,3,2,2,"有","有",9380000,69547,"坡道機械",6.79,800000,"","RPVOMLOJOHOFFCB58CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區黎明路二段421~450號",15.82,"住","","",1080426,"土地1建物2車位1","十六層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840919,166.45,4,2,2,"有","有",8580000,51547,"坡道機械",0,0,"含增建或未登記建物。;陽台外推。","RPTRMLOJOHOFFCB68CA"
"西屯區","房地(土地+建物)","臺中市西屯區上安路101巷1~30號",5.55,"住","","",1080430,"土地1建物1車位0","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870603,65.47,2,1,1,"有","有",4500000,68734,"",0,0,"","RPTQMLLMNHOFFCB48CA"
"北區","房地(土地+建物)+車位","臺中市北區青島一街31~60號",35.28,"住","","",1080411,"土地1建物1車位1","一層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800209,252.52,2,1,0,"有","有",8270000,32750,"升降機械",0,0,"","RPUPMLQLOHOFFBB88CA"
"北區","房地(土地+建物)+車位","臺中市北區東光東街31~60號",13.71,"住","","",1080427,"土地1建物1車位1","十二層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831214,108.24,2,2,2,"有","有",4500000,41574,"坡道機械",0,500000,"含增建或未登記建物。","RPXNMLSJOHOFFBB98CA"
"北區","房地(土地+建物)","臺中市北區南京東路二段61~90號",17.69,"住","","",1080504,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711111,56.41,2,2,1,"有","無",2560000,45382,"",0,0,"含增建或未登記建物。;","RPPTMLQJOHOFFBB58CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區軍和街455巷9弄1~30號",18.5,"住","","",1080505,"土地2建物1車位2","五層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",811101,137.15,3,2,2,"有","有",5200000,37915,"坡道機械",0,0,"","RPTSMLQJOHOFFBB88CA"
"北區","房地(土地+建物)","臺中市北區進化北路430巷17弄1~30號",63,"住","","",1080403,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",620904,86.67,3,2,2,"有","無",9500000,109611,"",0,0,"","RPXNMLKKOHOFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路二段250巷12弄1~30號",253.48,"住","","",1080506,"土地3建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",850108,200.72,4,2,3,"有","有",7300000,36369,"",0,0,"","RPRNMLLKOHOFFBB77CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德路一段645巷1~30號",78,"商","","",1080427,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",720625,121.81,4,2,3,"有","無",13300000,109186,"",0,0,"","RPPOMLPJOHOFFBB97CA"
