"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"北屯區","房地(土地+建物)+車位","臺中市北屯區瀋陽路三段61~90號",32.2,"商","","",1080103,"土地1建物1車位1","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",781220,175.1,3,2,2,"有","有",7500000,47820,"坡道平面",34.99,800000,"","RPPPMLQLKHOFFBB97CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區建和路一段421~450號",17.6,"住","","",1071215,"土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030923,122.1,2,2,1,"有","有",6700000,56347,"坡道機械",14.73,650000,"","RPTNMLPJLHOFFBB97CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區崇德路二段151~180號",5.98,"商","","",1071220,"土地1建物1車位1","五層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",990909,83.63,1,1,1,"有","有",5480000,65527,"坡道機械",14.97,0,"","RPVOMLQJLHOFFBB38CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區義芳街1~30號",18.61,"住","","",1071231,"土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030520,156.01,3,2,2,"有","有",9200000,58971,"坡道平面",0,0,"","RPTNMLNKKHOFFCB87CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區何厝東二街91~120號",20.31,"住","","",1080111,"土地1建物1車位1","七層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830427,143.4,3,2,2,"有","有",7e+06,48815,"升降平面",0,0,"","RPSPMLOKKHOFFCB08CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路121~150號",9.84,"住","","",1071230,"土地1建物1車位1","十一層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991119,119.78,2,2,1,"有","有",9380000,83897,"坡道平面",22.28,1200000,"含增建或未登記建物。","RPOOMLOKKHOFFCB57CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩七街91~120號",14.32,"住","","",1080118,"土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860718,142.05,3,2,2,"有","無",8270000,58219,"坡道機械",0,0,"","RPQRMLPKKHOFFCB18CA"
"南屯區","房地(土地+建物)","臺中市南屯區黎明東街481~510號",12.3,"住","","",1080105,"土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項",930209,128.94,3,2,2,"有","有",8360000,64836,"",0,0,"含增建或未登記建物。","RPQNMLQKKHOFFCB87CA"
"南屯區","房地(土地+建物)","臺中市南屯區干城街198巷31~60號",52,"住","","",1071229,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",640806,61.6,3,2,2,"有","無",12650000,205357,"",0,0,"","RPOPMLLLKHOFFCB47CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區忠勇路31~60號",5.93,"住","","",1071208,"土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1021017,63.85,2,1,1,"有","有",4300000,67345,"坡道機械",7.05,0,"親友、員工或其他特殊關係間之交易。;","RPVPMLMLKHOFFCB28CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區保安六街121~150號",14.3,"住","","",1071228,"土地1建物2車位1","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830523,128.59,3,2,2,"有","有",5900000,45882,"坡道平面",0,0,"","RPPNMLPJLHOFFCB67CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區臺灣大道四段1171~1200號",27.19,"住","","",1080104,"土地1建物1車位2","二十一層","二十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960817,473.94,4,2,3,"有","有",35700000,75326,"坡道平面",46.66,0,"","RPSQMLPJLHOFFCB28CA"
"外埔區","房地(土地+建物)","臺中市外埔區水美路241~270號",85,"","鄉村區","乙種建築用地",1080102,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",681002,132,4,2,3,"有","無",4600000,34848,"",0,0,"","RPPNMLKLKHOFFEB47CA"
"清水區","房地(土地+建物)+車位","臺中市清水區建國路61~90號",50.5,"住","","",1080109,"土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",940927,178.39,3,2,2,"有","有",5720000,32065,"坡道平面",0,0,"","RPPNMLTKKHOFFFB38CA"
"清水區","房地(土地+建物)+車位","臺中市清水區鎮政路1~30號",61.18,"住","","",1071210,"土地1建物1車位1","四層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",970530,198.17,4,2,2,"有","有",6150000,31034,"坡道平面",0,0,"","RPOQMLKLKHOFFFB77CA"
"東勢區","房地(土地+建物)","臺中市東勢區東蘭路61~90號",79.57,"住","","",1080109,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",900529,150.99,4,2,3,"有","無",8800000,58282,"",0,0,"","RPRNMLSKKHOFFGB58CA"
"潭子區","房地(土地+建物)","臺中市潭子區中山路二段137巷1~30號",10.48,"住","","",1071218,"土地1建物1車位0","十三層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830610,108.58,3,2,2,"有","有",5300000,48812,"",0,0,"","RPPOMLMKKHOFFHB97CA"
"大里區","房地(土地+建物)","臺中市大里區益民路二段421~450號",59.7,"住","","",1071123,"土地1建物1車位0","全","三層","透天厝","住家用","見其他登記事項",610309,163.29,4,2,3,"有","無",6800000,41644,"",0,0,"","RPSNMLPJLHOFFIB58CA"
"潭子區","房地(土地+建物)","臺中市潭子區中山路一段7巷1~30號",2.8,"住","","",1080124,"土地1建物1車位0","五層","十七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",831205,46.78,1,0,1,"有","無",2100000,44891,"",0,0,"","RPQOMLPKKHOFFHB38CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區信義街31巷31~60號",82,"住","","",1080109,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",810904,146.67,6,1,3,"有","無",6e+06,40908,"",0,0,"","RPQPMLPKKHOFFFB28CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區臺灣大道七段432巷107弄1~30號",59.47,"住","","",1080105,"土地1建物1車位0","四層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",961101,130.57,6,0,6,"有","無",4880000,37375,"",0,0,"","RPVNMLMLKHOFFFB38CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區北勢二街149巷1~30號",115.36,"住","","",1071118,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",710805,146.91,5,2,3,"有","無",8300000,56497,"",0,0,"含增建或未登記建物。;","RPPOMLNKKHOFFFB87CA"
"大甲區","房地(土地+建物)","臺中市大甲區開元路11巷31~60號",81.74,"住","","",1071210,"土地1建物1車位0","全","一層","透天厝","住家用","磚造",601230,53.4,3,1,1,"有","無",1500000,28090,"",0,0,"","RPRNMLMKLHOFFEB87CA"
"豐原區","房地(土地+建物)+車位","臺中市豐原區成功路356巷1~30號",47.43,"住","","",1071227,"土地1建物1車位1","五層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830618,170.91,2,1,2,"有","有",2310000,13516,"一樓平面",0,0,"親友、員工或其他特殊關係間之交易。;","RPPNMLOJLHOFFDB67CA"
"神岡區","房地(土地+建物)","臺中市神岡區豐洲路135巷1弄31~60號",115.91,"住","","",1080116,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",761215,127.78,5,1,2,"有","無",6500000,50869,"",0,0,"","RPRNMLMLKHOFFDB77CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路61~90號",9.52,"住","","",1080120,"土地1建物1車位1","八層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",971127,114.86,2,2,1,"有","有",7900000,68779,"坡道平面",21.71,0,"","RPOOMLRLKHOFFCB97CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區東興路三段301~330號",13.68,"住","","",1080125,"土地1建物1車位1","三層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",870324,94.08,2,2,1,"有","有",5880000,62500,"坡道機械",6.05,0,"","RPVPMLLLKHOFFCB18CA"
"西屯區","房地(土地+建物)","臺中市西屯區逢甲路301巷22弄1~30號",30.17,"住","","",1071203,"土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",791004,136.39,4,2,2,"有","無",5750000,42159,"",0,0,"","RPSQMLLLKHOFFCB97CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大進街91~120號",11.37,"住","","",1080104,"土地2建物1車位1","六層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821124,87.43,2,2,1,"有","有",5750000,65767,"坡道平面",0,0,"","RPPNMLTKKHOFFCB08CA"
"西屯區","房地(土地+建物)","臺中市西屯區成都路91~120號",43.75,"住","","",1071221,"土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720513,127.4,4,2,2,"有","無",6e+06,47096,"",0,0,"","RPSNMLKLKHOFFCB57CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",3.84,"住","","",1080112,"土地1建物1車位0","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830908,21.61,1,1,1,"有","有",910000,42110,"",0,0,"","RPROMLKLKHOFFCB57CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區福星北二街1~30號",29.62,"住","","",1080116,"土地1建物1車位2","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1021218,232.8,2,2,2,"有","無",1.7e+07,73024,"坡道平面",64.34,0,"","RPQPMLSKKHOFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段249之9巷3弄1~30號",2.82,"商","","",1080120,"土地1建物1車位0","三層","十五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840215,28.59,1,1,1,"有","有",1200000,41973,"",0,0,"","RPUNMLPKKHOFFCB18CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區永昌街91~120號",22.11,"住","","",1080102,"土地1建物1車位1","四層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",781116,118.16,2,2,2,"有","有",6900000,58395,"坡道機械",0,0,"","RPUOMLPKKHOFFCB28CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩路481~510號",16.9,"住","","",1071116,"土地1建物1車位1","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830711,173.51,3,2,2,"有","有",9990000,57576,"坡道平面",0,0,"含增建或未登記建物。;","RPRPMLNKKHOFFCB87CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段268之8巷1~30號",2.47,"住","","",1080106,"土地1建物1車位0","十二層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",860408,24.13,1,1,1,"有","無",680000,28181,"",0,0,"","RPPNMLNKKHOFFCB47CA"
"北屯區","房地(土地+建物)","臺中市北屯區大連路一段151~180號",30.25,"住","","",1071221,"土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",741101,112.45,3,2,2,"有","無",5250000,46687,"",0,0,"含增建或未登記建物。;","RPUNMLLKLHOFFBB77CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區敦化路一段481~510號",10.98,"住","","",1071230,"土地2建物2車位1","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850325,156.09,3,2,3,"有","有",7700000,49331,"坡道平面",0,0,"","RPWQMLMKLHOFFBB38CA"
"北區","房地(土地+建物)","臺中市北區錦新街90巷1~30號",35.25,"住","","",1070901,"土地1建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土加強磚造",630410,81.09,0,0,0,"無","無",9650000,119004,"",0,0,"含增建或未登記建物。;","RPXOMLNLKHOFFBB38CA"
"北區","房地(土地+建物)","臺中市北區英才路217巷2弄1~30號",16,"住","","",1080118,"土地2建物2車位0","二層","三層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土加強磚造",NA,36.89,2,2,2,"有","無",996061,27001,"",0,0,"","RPUNMLKLKHOFFBB67CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區軍福十一路241~270號",27.23,"住","","",1080106,"土地1建物1車位1","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031209,171.13,3,2,2,"有","有",10210000,59662,"坡道平面",38.22,0,"","RPUOMLKLKHOFFBB77CA"
"北區","房地(土地+建物)","臺中市北區忠明路485巷21弄1~30號",16.32,"住","","",1071224,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711122,58.76,2,2,1,"有","無",3080000,52417,"",0,0,"含增建或未登記建物。","RPPPMLLLKHOFFBB47CA"
"北屯區","房地(土地+建物)","臺中市北屯區昌平路二段50之6巷2弄31~60號",19.75,"住","","",1080115,"土地1建物1車位0","十二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",810228,117.15,3,2,1,"有","有",5500000,46948,"",0,0,"","RPQRMLOKKHOFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區文心路四段691~720號",14.1,"住","","",1071223,"土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711110,52.5,2,2,1,"有","無",3650000,69524,"",0,0,"","RPWPMLNKKHOFFBB28CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區松竹路二段337巷1~30號",17.67,"住","","",1080120,"土地1建物1車位1","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",821214,147.46,4,2,2,"有","有",7280000,49369,"坡道機械",0,0,"","RPTOMLNKKHOFFBB87CA"
"西區","房地(土地+建物)","臺中市西區三民路一段39巷3弄1~30號",4.32,"商","","",1080114,"土地3建物1車位0","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830504,43.29,1,0,1,"有","有",1250000,28875,"",0,0,"","RPSQMLPKKHOFFAB08CA"
"東區","房地(土地+建物)+車位","臺中市東區旱溪西路一段511~540號",17.39,"住","","",1080111,"土地1建物1車位1","七層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830531,122.85,3,2,2,"有","有",5230000,42572,"坡道機械",0,0,"","RPOOMLNKKHOFFAB27CA"
"西區","房地(土地+建物)","臺中市西區華美西街一段31~60號",27.2,"住","","",1071228,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",771104,124.12,3,2,1,"有","無",5400000,43506,"",0,0,"","RPRPMLNKKHOFFAB67CA"
"西區","房地(土地+建物)","臺中市西區向上北路181~210號",40,"住","","",1071205,"土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",650528,104.83,3,2,2,"有","有",5500000,52466,"",0,0,"","RPXOMLNLKHOFFAB28CA"
"南區","房地(土地+建物)","臺中市南區平順街61~90號",55,"住","","",1080104,"土地1建物1車位0","全","二層","透天厝","住家用","見其他登記事項",610714,63.82,2,1,2,"有","無",4300000,67377,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPWNMLSJLHOFFAB48CA"
"西區","房地(土地+建物)+車位","臺中市西區大昌街181~210號",35.39,"住","","",1071228,"土地1建物1車位1","三層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",790106,186.19,4,2,2,"有","有",9150000,49143,"坡道機械",0,0,"","RPVQMLTKKHOFFAB78CA"
"西區","房地(土地+建物)","臺中市西區臺灣大道二段391~420號",7.72,"商","","",1071227,"土地2建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",691014,24.85,1,0,1,"有","有",2450000,98592,"",0,0,"","RPSNMLSKKHOFFAB08CA"
"南區","房地(土地+建物)","臺中市南區工學二街91~120號",10.98,"住","","",1080105,"土地1建物1車位0","十層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870930,65.94,3,2,2,"有","有",2920000,44283,"",0,0,"","RPRPMLTKKHOFFAB28CA"
"西區","房地(土地+建物)","臺中市西區公益路91~120號",3.2,"住","","",1080128,"土地2建物1車位0","五層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830714,30.59,1,0,1,"有","有",1850000,60477,"",0,0,"","RPQPMLNKKHOFFAB57CA"
"西區","房地(土地+建物)+車位","臺中市西區精誠20街1~30號",26.04,"住","","",1071228,"土地3建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820326,144.84,3,2,2,"有","有",7850000,54198,"升降機械",0,0,"","RPQQMLPKKHOFFAB87CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區軍榮街1~30號",11.13,"住","","",1071216,"土地1建物1車位1","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991203,78.06,1,1,1,"有","有",5700000,73021,"坡道平面",30.89,0,"","RPTPMLLLKHOFFBB87CA"
"北區","房地(土地+建物)","臺中市北區英才路262巷1~30號",31.6,"住","","",1071224,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",750129,96.68,2,2,2,"有","無",5260000,54406,"",0,0,"含增建或未登記建物。","RPUQMLPLKHOFFBB48CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區瀋陽路一段91~120號",28.26,"住","","",1071130,"土地1建物1車位1","三層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",811124,221.57,4,2,2,"有","有",11200000,50548,"坡道平面",0,0,"","RPSQMLRLKHOFFBB48CA"
"北區","房地(土地+建物)+車位","臺中市北區進化路571~600號",16.97,"住","","",1071228,"土地1建物1車位1","二層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800606,198.64,5,0,5,"有","有",6500000,32723,"坡道平面",0,0,"","RPXNMLQJLHOFFBB48CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區文心南三路571~600號",18.98,"住","","",1080118,"土地1建物1車位1","八層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1001207,245.16,3,2,2,"有","有",20600000,84027,"坡道平面",17.85,0,"","RPRNMLPKKHOFFCB87CA"
"西屯區","房地(土地+建物)","臺中市西屯區寧夏東二街31~60號",18.75,"住","","",1080106,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711111,72.67,2,1,1,"有","無",2500000,34402,"",0,0,"","RPWPMLOKKHOFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區櫻花路1~30號",4.23,"其他","","",1080122,"土地1建物1車位0","五層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",841110,32.32,1,0,1,"有","有",1840000,56931,"",0,0,"","RPUNMLSKKHOFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區國安一路121~150號",6.56,"住","","",1080106,"土地1建物1車位0","十六層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991119,64.83,2,2,1,"有","有",5850000,90236,"",0,0,"含增建或未登記建物。","RPRNMLQKKHOFFCB97CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區朝貴一街1~30號",21.76,"其他","","",1080111,"土地1建物1車位2","五層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",981125,223.92,3,2,2,"有","有",16100000,71901,"坡道機械",36.78,0,"","RPPNMLRKKHOFFCB87CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區黎明東街61~90號",14.04,"住","","",1071231,"土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",950222,145.11,3,2,2,"有","有",11600000,84281,"坡道平面",22.9,1300000,"含增建或未登記建物。","RPXNMLLJLHOFFCB08CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區工業區一路91~120號",16.62,"住","","",1080108,"土地1建物1車位2","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",970711,144.42,3,2,2,"有","有",8300000,57471,"坡道平面",32.54,0,"含增建或未登記建物。;","RPPOMLPJLHOFFCB77CA"
"潭子區","房地(土地+建物)","臺中市潭子區福潭路88巷1~30號",19.97,"住","","",1080101,"土地1建物1車位0","一層","三層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",710910,54.09,3,1,1,"有","無",3e+06,55463,"",0,0,"","RPXNMLMLKHOFFHB78CA"
"潭子區","房地(土地+建物)","臺中市潭子區榮興街83巷31~60號",15.76,"住","","",1080111,"土地1建物1車位0","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820525,99.05,3,2,2,"有","有",4500000,45432,"",0,0,"","RPVNMLQJLHOFFHB88CA"
"大里區","房地(土地+建物)","臺中市大里區西村路43巷1~30號",51.59,"住","","",1071228,"土地1建物1車位0","全","一層","透天厝","住家用","磚造",600615,32.84,2,2,1,"有","無",2200000,66991,"",0,0,"含增建或未登記建物。;","RPUOMLKLKHOFFIB48CA"
"龍井區","房地(土地+建物)","臺中市龍井區龍門路47巷1~30號",76.5,"住","","",1071222,"土地1建物1車位0","全","二層","透天厝","住家用","見其他登記事項",630620,68.87,5,3,2,"有","無",1750000,25410,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;","RPRNMLSKKHOFFKB98CA"
"龍井區","房地(土地+建物)","臺中市龍井區新庄街二段120巷22弄1~30號",116.44,"","鄉村區","乙種建築用地",1071222,"土地3建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",960605,203.79,4,3,4,"有","無",1.1e+07,53977,"",0,0,"","RPVNMLPKLHOFFKB56CA"
"西屯區","房地(土地+建物)","臺中市西屯區工業區一路58巷11弄1~30號",4.88,"住","","",1080119,"土地1建物1車位0","四層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",800911,30.4,0,0,0,"無","有",1570000,51645,"",0,0,"","RPSOMLOKLHOFFCB18DA"
"西屯區","房地(土地+建物)","臺中市西屯區工業區一路58巷11弄1~30號",5.32,"住","","",1080121,"土地1建物1車位0","三層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",800911,31.37,0,0,1,"無","有",1300000,41441,"",0,0,"","RPQPMLOKLHOFFCB08DA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區西屯路三段151~180號",11.66,"住","","",1080110,"土地1建物1車位1","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800522,124.82,3,2,2,"有","有",6300000,50473,"坡道機械",0,0,"","RPSNMLOKLHOFFCB08DA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區福聯街15巷1~30號",16.86,"住","","",1080107,"土地1建物2車位1","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831026,109.81,3,2,2,"有","有",5250000,47810,"坡道機械",0,0,"","RPUNMLOKLHOFFCB28DA"
"太平區","房地(土地+建物)","臺中市太平區樹德一街182巷1~30號",96.68,"住","","",1071227,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",630613,95.34,3,2,2,"有","無",5500000,57688,"",0,0,"","RPQNMLNLKHOFFJB38CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區國中路26巷1~30號",74.66,"","特定農業區","甲種建築用地",1070910,"土地3建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",1071109,133.84,4,2,2,"有","無",10500000,78452,"",0,0,"","RPWNMLLLKHOFFIB68CA"
