"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"西屯區","房地(土地+建物)","臺中市西屯區寶慶街30巷1~30號",5.36,"商","","",1071023,"土地1建物1車位0","四層","九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",971212,42.06,1,1,1,"有","有",2500000,59439,"",0,0,"","RPUNMLQKKINFFCB28CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區何厝街37巷1~30號",34.89,"商","","",1070825,"土地2建物1車位2","十層","十八層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030507,258.8,4,2,2,"有","有",19100000,73802,"坡道平面",0,3000000,"","RPQNMLPKKINFFCB77CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區至善路61~90號",12.24,"住","","",1071002,"土地1建物1車位1","四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840830,140.01,3,1,2,"有","有",8860000,63281,"坡道機械",0,0,"","RPOPMLLLKINFFCB47CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩十一街331~360號",46.48,"住","","",1071025,"土地1建物1車位2","四層","十八層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991026,381.81,4,2,2,"有","有",3.5e+07,91669,"坡道平面",0,0,"","RPQNMLLJKINFFCB27CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區臺灣大道三段661~690號",24.05,"商","","",1071002,"土地1建物1車位2","十七層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031204,295.5,4,2,2,"有","有",26800000,100121,"坡道平面",55.79,2800000,"","RPSNMLLJKINFFCB47CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩十六街1~30號",18.03,"住","","",1071107,"土地1建物1車位0","一層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",790621,82.64,0,0,0,"無","有",10600000,128267,"",0,0,"","RPUNMLLJKINFFCB67CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩七街1~30號",17.64,"住","","",1071011,"土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820512,139.18,3,2,2,"有","有",5800000,41673,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPSNMLQJKINFFCB97CA"
"西屯區","房地(土地+建物)","臺中市西屯區永福路121~150號",4.86,"住","","",1071116,"土地1建物1車位0","四層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850527,40.62,1,1,1,"有","有",2560000,63023,"",0,0,"","RPSOMLQJKINFFCB08CA"
"西屯區","房地(土地+建物)","臺中市西屯區櫻城二街1~30號",3.63,"住","","",1071110,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",840424,20.43,1,1,1,"有","有",1190000,58248,"",0,0,"","RPQNMLPJKINFFCB67CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區向心路91~120號",33.5,"住","","",1071113,"土地2建物1車位2","七層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980929,250.21,4,2,2,"有","有",23500000,93921,"坡道平面",48.92,0,"","RPQNMLOJKINFFCB57CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區永春東一路811~840號",25.76,"住","","",1070926,"土地1建物1車位1","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1000127,213.35,3,2,2,"有","有",17880000,89680,"坡道平面",28.47,1300000,"","RPWOMLOJKINFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷211~240號",17.03,"住","","",1071023,"土地1建物5車位0","三層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",780419,99.97,5,5,5,"有","有",5900000,59018,"",0,0,"","RPUPMLOJKINFFCB18CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區福瑞街121~150號",23.92,"住","","",1071103,"土地1建物2車位1","六層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840107,178.61,3,2,2,"有","有",7600000,42548,"坡道平面",0,0,"","RPPPMLMKKINFFCB57CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區惠民路1~30號",51.22,"其他","","",1071013,"土地1建物1車位2","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",940712,404.19,0,0,0,"無","有",39860000,98617,"坡道平面",52.96,0,"","RPXQMLMKKINFFCB48CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區臺灣大道三段691~720號",6.36,"商","","",1071106,"土地1建物1車位1","十五層","二十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",980914,76.23,1,1,1,"有","有",6050000,79375,"坡道機械",10.8,0,"","RPQOMLKKKINFFCB37CA"
"豐原區","房地(土地+建物)+車位","臺中市豐原區圓環北路二段121~150號",3.28,"住","","",1071116,"土地1建物1車位1","八層","二十層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850717,42.4,1,1,1,"有","有",1800000,42453,"坡道機械",0,0,"","RPROMLOKKINFFDB97CA"
"豐原區","房地(土地+建物)","臺中市豐原區圳寮路121~150號",101.23,"住","","",1071026,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",730728,131.14,4,2,2,"有","無",9800000,74729,"",0,0,"","RPQOMLNJKINFFDB67CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區忠貞路1~30號",48.03,"住","","",1071014,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",861126,120.57,7,1,3,"有","無",5200000,43128,"",0,0,"建物上有未保存登記之建物","RPOOMLOJKINFFFB77CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區竹林里15鄰中山路紅竹巷31~60號",103.77,"住","","",1071112,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",731215,114.08,8,1,2,"有","無",1620149,14202,"",0,0,"本買賣案件係屬二親等間特殊交易，其交易價格可能異於市場正常交易價格。","RPPOMLQJKINFFFB08CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區大同街3巷1~30號",48.52,"住","","",1070916,"土地2建物1車位0","二層","三層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720425,84.93,3,2,2,"有","無",3990000,46980,"",0,0,"","RPUNMLQJKINFFFB48CA"
"大里區","房地(土地+建物)","臺中市大里區益民路二段52巷1~30號",82,"住","","",1071008,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",741015,124.39,3,2,1,"有","無",8200000,65922,"",0,0,"","RPXNMLOLKINFFIB09CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區樟公北巷1~30號",124.71,"","山坡地保育區","丙種建築用地",1071112,"土地2建物1車位0","全","五層","透天厝","住家用","鋼筋混凝土造",841122,250.38,6,1,4,"有","無",5100000,20369,"",0,0,"","RPVNMLOKKINFFIB78CA"
"東勢區","房地(土地+建物)","臺中市東勢區第一橫街32巷1~30號",157.05,"住","","",1071018,"土地4建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",891130,111.56,5,3,2,"有","無",1500000,13446,"",0,0,"","RPVNMLRLKINFFGB98CA"
"大雅區","房地(土地+建物)","臺中市大雅區中清路五段79巷31~60號",80.98,"住","","",1071103,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",671205,89.2,3,2,2,"有","無",4800000,53812,"",0,0,"","RPSOMLSKKINFFHB88CA"
"大雅區","房地(土地+建物)","臺中市大雅區雅楓街99巷2弄1~30號",19.67,"住","","",1071013,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820603,101.95,3,2,2,"有","有",3130000,30701,"",0,0,"","RPRNMLQJKINFFHB38CA"
"大里區","房地(土地+建物)","臺中市大里區德芳路一段82巷31~60號",1264.44,"住","","",1070918,"土地8建物3車位0","全","一層","透天厝","住家用","見其他登記事項",570701,147.98,3,3,3,"有","無",57373900,387714,"",0,0,"含增建或未登記建物。;土地及建物分次登記案件。前案土地登記收件字號：;107年里普登字第147670號","RPROMLOLKINFFIB68DA"
"太平區","房地(土地+建物)","臺中市太平區七星路91~120號",91.74,"","鄉村區","乙種建築用地",1071110,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",700410,122.95,5,3,3,"有","無",6e+06,48800,"",0,0,"","RPUNMLNJKINFFJB58CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區西屯路三段151~180號",15.45,"住","","",1071013,"土地2建物2車位1","九層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800723,159.91,3,2,2,"有","無",8300000,51901,"坡道平面",0,0,"","RPWRMLMKKINFFCB58DA"
"北區","房地(土地+建物)","臺中市北區北平路二段30巷1~30號",25.97,"住","","",1070918,"土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",730410,56.91,2,2,1,"有","無",3500000,61501,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPWRMLNJKINFFBB48DA"
"龍井區","房地(土地+建物)+車位","臺中市龍井區國際街154巷1~30號",70.52,"住","","",1071025,"土地4建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780728,169.19,3,3,2,"有","有",6900000,40783,"坡道平面",25.87,0,"","RPXNMLPJKINFFKB56CA"
"豐原區","房地(土地+建物)","臺中市豐原區鐮村路669巷1~30號",109.11,"","鄉村區","乙種建築用地",1071012,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",701006,99.36,4,2,2,"有","無",5200000,52335,"",0,0,"","RPOOMLPJKINFFDB67CA"
"南區","房地(土地+建物)+車位","臺中市南區工學北路151~180號",14.57,"住","","",1071001,"土地4建物1車位1","六層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840123,158.66,3,2,2,"有","有",7350000,46325,"坡道平面",0,1000000,"","RPUPMLOJKINFFAB97CA"
"南區","房地(土地+建物)","臺中市南區正義街31~60號",47,"住","","",1071105,"土地1建物1車位0","全","二層","透天厝","住家用","見其他登記事項",510127,76.04,4,2,1,"有","無",4500000,59179,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPWOMLOJKINFFAB08CA"
"南區","房地(土地+建物)","臺中市南區忠明南路730巷31~60號",12.86,"住","","",1071020,"土地1建物1車位0","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",811120,108.91,2,2,1,"有","有",3900000,35809,"",0,0,"","RPUOMLOJKINFFAB87CA"
"西區","房地(土地+建物)","臺中市西區篤行路162巷1~30號",52,"住","","",1071106,"土地2建物1車位0","全","二層","透天厝","住家用","見其他登記事項",500731,82.31,4,2,1,"有","無",3e+06,36448,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPOOMLRJKINFFAB57CA"
"南區","房地(土地+建物)","臺中市南區德富路146巷1~30號",7.33,"其他","","",1071104,"土地1建物1車位0","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",890518,76.29,2,2,1,"有","有",4800000,62918,"",0,0,"","RPVOMLRJKINFFAB28CA"
"南區","房地(土地+建物)+車位","臺中市南區南平一街31~60號",17.44,"住","","",1071104,"土地1建物1車位1","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820709,125.44,3,1,2,"有","有",6700000,53412,"坡道機械",0,0,"","RPQOMLMLKINFFAB47CA"
"北區","房地(土地+建物)","臺中市北區健行路421~450號",5.4,"住","","",1071112,"土地1建物1車位0","八層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840526,44.41,1,0,1,"有","無",2e+06,45035,"",0,0,"","RPRNMLMLKINFFBB57CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區同榮一街181~210號",19.15,"住","","",1071103,"土地1建物1車位1","四層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821216,116.13,3,2,2,"有","有",5e+06,43055,"坡道機械",7.02,0,"親友、員工或其他特殊關係間之交易。;二親等買賣","RPQRMLKLKINFFBB67CA"
"北區","房地(土地+建物)","臺中市北區文心路四段181~210號",6.99,"住","","",1071021,"土地1建物1車位0","十二層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",951225,67.24,1,1,1,"有","有",4360000,64842,"",0,0,"","RPUSMLQKKINFFBB68CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區松竹路二段346巷1~30號",34.93,"住","","",1071030,"土地1建物1車位2","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031022,204.61,4,2,2,"有","有",1.4e+07,68423,"坡道機械",34.48,0,"","RPXONLMKKINFFBB28CA"
"北區","房地(土地+建物)","臺中市北區進化北路301~330號",5.37,"商","","",1071103,"土地2建物1車位0","十二層","十八層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",941208,68.07,1,1,1,"有","有",4050000,59498,"",0,0,"","RPQOMLNKKINFFBB57CA"
"北屯區","房地(土地+建物)","臺中市北屯區軍福十三路121~150號",13.76,"住","","",1071028,"土地1建物1車位0","四層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030915,70.33,2,2,2,"有","有",4450000,63273,"",0,0,"","RPROMLNKKINFFBB67CA"
"北區","房地(土地+建物)+車位","臺中市北區崇德路一段133巷1~30號",43.24,"住","","",1071108,"土地3建物1車位1","七層，八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",770620,248.36,1,1,3,"有","有",6e+06,24158,"坡道平面",0,0,"","RPRNNLMKKINFFBB57CA"
"北屯區","房地(土地+建物)","臺中市北屯區太原路三段111巷1~30號",34.29,"住","","",1071019,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691016,86.67,3,1,2,"有","無",3200000,36922,"",0,0,"","RPSNNLMKKINFFBB67CA"
"北區","房地(土地+建物)","臺中市北區金龍街36巷1~30號",22.95,"住","","",1071108,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",810321,96.87,5,2,3,"有","無",3950000,40776,"",0,0,"","RPOONLMKKINFFBB37CA"
"北區","房地(土地+建物)","臺中市北區文昌東一街61~90號",23,"住","","",1071026,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",730120,94.5,3,2,1,"有","無",3300000,34921,"",0,0,"","RPRPMLLKKINFFBB57CA"
"北區","房地(土地+建物)","臺中市北區中清路一段61~90號",2.39,"商","","",1071031,"土地1建物1車位0","四層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850601,29.63,1,0,1,"有","有",2200000,74249,"",0,0,"","RPOOMLRJKINFFBB67CA"
"北區","房地(土地+建物)","臺中市北區中清路一段61~90號",2.49,"商","","",1071031,"土地1建物1車位0","四層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850601,31.04,1,0,1,"有","有",2200000,70876,"",0,0,"","RPPOMLRJKINFFBB77CA"
"北區","房地(土地+建物)","臺中市北區太原路二段181~210號",10.25,"商","","",1071009,"土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項",930903,101.05,3,2,2,"有","無",7e+06,69273,"",0,0,"","RPOPMLLKKINFFBB27CA"
"北區","房地(土地+建物)","臺中市北區漢口路四段31~60號",4.15,"住","","",1071108,"土地1建物1車位0","六層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",821211,37.39,1,0,1,"有","有",1630000,43595,"",0,0,"","RPOOMLPJKINFFBB47CA"
"北屯區","房地(土地+建物)","臺中市北屯區天津路四段151~180號",17.75,"住","","",1071014,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",760615,87.34,3,2,2,"有","無",3e+06,34349,"",0,0,"","RPQOMLPJKINFFBB67CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區建和路一段91~120號",17.69,"住","","",1071102,"土地2建物1車位1","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1001221,127.1,2,2,1,"有","有",5880000,46263,"坡道平面",0,0,"","RPVPMLOJKINFFBB18CA"
"北區","房地(土地+建物)","臺中市北區忠太東路87巷1~30號",29.49,"住","","",1071121,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",760319,96.18,2,2,2,"有","無",5e+06,51986,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPVNMLOJKINFFBB97CA"
"西屯區","房地(土地+建物)","臺中市西屯區寶慶街30巷1~30號",14.38,"商","","",1071109,"土地1建物1車位0","五層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830509,156.53,4,2,2,"有","有",6340000,40503,"",0,0,"","RPVNMLRJKINFFCB38CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路31~60號",25.73,"住","","",1071021,"土地1建物2車位1","十四層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960108,206.39,3,2,2,"有","有",11560000,56010,"坡道平面",23.61,0,"","RPQPMLNKKINFFCB77CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區長安路二段131巷61~90號",21.74,"住","","",1071024,"土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030704,153.13,3,2,2,"有","有",10300000,67263,"坡道平面",46.78,0,"","RPQPMLMKKINFFCB67CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路61~90號",15.53,"住","","",1071110,"土地1建物1車位1","五層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960907,141.64,3,2,2,"有","有",9300000,67965,"坡道平面",20.99,1100000,"含增建或未登記建物。","RPXOMLOJKINFFCB38CA"
"南屯區","房地(土地+建物)","臺中市南屯區寶山三街1~30號",3.08,"住","","",1071115,"土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831007,32.93,1,1,1,"有","有",1680000,51017,"",0,0,"","RPSOMLOJKINFFCB87CA"
"西屯區","房地(土地+建物)","臺中市西屯區河南東四街31~60號",20.11,"住","","",1071107,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",791203,103.2,3,2,2,"有","有",5350000,51841,"",0,0,"","RPSQMLNJKINFFCB97CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩十街241~270號",11.31,"住","","",1071023,"土地1建物1車位1","十七層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830721,156,3,2,2,"有","有",10700000,68590,"坡道平面",0,0,"","RPUQMLNJKINFFCB18CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街31~60號",4.27,"住","","",1071121,"土地1建物1車位0","七層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830610,24.74,1,1,1,"有","有",9e+05,36378,"",0,0,"","RPRNMLPJKINFFCB77CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區豐偉路1~30號",16.52,"商","","",1071109,"土地1建物1車位2","四層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",981111,199.12,3,2,2,"有","有",9e+06,45199,"一樓平面",33.74,0,"親友、員工或其他特殊關係間之交易。;","RPVPMLPJKINFFCB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷319弄1~30號",3.32,"住","","",1071121,"土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",781206,19.34,1,0,1,"有","無",1300000,67218,"",0,0,"含增建或未登記建物。;","RPXPMLPJKINFFCB58CA"
"南屯區","房地(土地+建物)","臺中市南屯區寶山六街1~30號",21.08,"住","","",1071030,"土地1建物1車位0","十層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830425,135.84,4,2,2,"有","有",4800000,35336,"",0,0,"","RPWNMLQJKINFFCB38CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路211~240號",11.87,"住","","",1071107,"土地1建物1車位1","十五層","二十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031113,116.7,2,2,1,"有","有",8320000,71294,"坡道機械",20.21,0,"","RPSOMLMLKINFFCB87CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大業路541~570號",16.29,"住","","",1071111,"土地1建物1車位1","十四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840128,152,3,2,2,"有","有",10030000,65987,"坡道機械",0,0,"","RPWNMLPKKINFFCB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區重慶路151~180號",4.52,"住","","",1071106,"土地1建物1車位0","六層","八層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",790908,37.78,0,0,0,"無","無",1620000,42880,"",0,0,"","RPTPMLTKKINFFCB68CA"
"西屯區","房地(土地+建物)","臺中市西屯區重慶路151~180號",3.8,"住","","",1071106,"土地1建物1車位0","三層","八層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",790908,32.35,0,0,0,"無","無",1300000,40185,"",0,0,"","RPVPMLTKKINFFCB88CA"
"西屯區","房地(土地+建物)","臺中市西屯區臺灣大道三段61~90號",5.24,"住","","",1071029,"土地1建物1車位0","二十層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",950816,84.61,2,2,1,"有","有",5900000,69732,"",0,0,"","RPOOMLSKKINFFCB97CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區工業區一路61~90號",27.13,"住","","",1071025,"土地1建物1車位2","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",981106,268.85,4,1,2,"有","無",17200000,63976,"坡道平面",49.8,0,"","RPSPMLRKKINFFCB38CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區青海路二段601~630號",31.17,"住","","",1071004,"土地1建物1車位2","十八層","二十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020808,277.42,4,2,3,"有","有",25450000,91738,"坡道平面",52.28,0,"","RPTOMLSLKINFFCB58CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區青海路二段601~630號",31.84,"住","","",1071002,"土地1建物1車位2","二十二層","二十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020808,278.37,4,2,2,"有","有",2.6e+07,93401,"坡道平面",52.28,0,"","RPUOMLSLKINFFCB68CA"
"后里區","房地(土地+建物)","臺中市后里區舊社路1~30號",112.01,"住","","",1071112,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1060629,219.56,4,3,3,"有","無",13200000,60120,"",0,0,"契稅由出賣人繳納33354元有電梯","RPSNMLOJKINFFDB87CA"
"豐原區","房地(土地+建物)","臺中市豐原區南陽路綠山巷112弄1~30號",76.78,"住","","",1071110,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",631230,99.07,4,2,2,"有","無",5300000,53498,"",0,0,"","RPPOMLNJKINFFDB57CA"
"清水區","房地(土地+建物)","臺中市清水區鎮南街1~30號",26.04,"住","","",1071119,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",700123,75.51,2,2,2,"有","無",1e+06,13243,"",0,0,"瑕疵物件之交易。;","RPQOMLQJKINFFFB18CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區忠貞路300巷1~30號",82.34,"住","","",1071029,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",NA,85.33,4,2,2,"有","無",5200000,60940,"",0,0,"","RPPNMLPLKINFFFB08CA"
"潭子區","房地(土地+建物)","臺中市潭子區民生街98巷1弄1~30號",81.49,"住","","",1071116,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",680220,85.8,2,2,2,"有","無",1999966,23310,"",0,0,"","RPPNMLPJKINFFHB08CA"
"潭子區","房地(土地+建物)","臺中市潭子區大成街7巷1~30號",94.5,"住","","",1071106,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",631207,107.1,4,2,2,"有","無",7200000,67227,"",0,0,"","RPRNMLOJKINFFHB18CA"
"大雅區","房地(土地+建物)","臺中市大雅區神林南路43巷31~60號",23.8,"住","","",1071102,"土地4建物2車位0","二層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800830,110.73,3,1,2,"有","有",3800000,34315,"",0,0,"","RPUNMLRJKINFFHB78CA"
"潭子區","房地(土地+建物)","臺中市潭子區榮興街61~90號",9.07,"住","","",1071031,"土地1建物1車位0","五層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830824,106.72,3,2,2,"有","有",4900000,45915,"",0,0,"","RPQNMLKKKINFFHB77CA"
"大里區","房地(土地+建物)","臺中市大里區立仁路247巷1~30號",131.89,"","鄉村區","乙種建築用地",1071031,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",671205,69.21,2,2,1,"有","無",7300000,105476,"",0,0,"","RPSOMLOJKINFFIB48CA"
"大肚區","房地(土地+建物)","臺中市大肚區遊園路二段133巷91~120號",19.95,"","鄉村區","乙種建築用地",1071023,"土地1建物1車位0","三層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820605,96.2,3,2,2,"有","有",3600000,37422,"",0,0,"","RPTPMLOJKINFFKB88CA"
"龍井區","房地(土地+建物)+車位","臺中市龍井區竹師路二段31~60號",21.32,"住","","",1071008,"土地1建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",860128,109.25,3,2,2,"有","有",3050000,27918,"坡道機械",0,0,"","RPUPMLOJKINFFKB98CA"
"龍井區","房地(土地+建物)","臺中市龍井區遠東街127巷1~30號",84.28,"住","","",1071020,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",820715,183.69,5,3,2,"有","無",8080000,43987,"",0,0,"","RPPOMLPJKINFFKB48CA"
"龍井區","房地(土地+建物)","臺中市龍井區遠東街143巷31~60號",67.19,"住","","",1070815,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",681110,113.94,3,2,2,"有","無",4600000,40372,"",0,0,"含增建或未登記建物。;一樓空地、三樓增建","RPPNMLQJKINFFKB48CA"
"龍井區","房地(土地+建物)","臺中市龍井區龍社路22巷1弄1~30號",101.16,"住","","",1071107,"土地3建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",831230,143.79,4,3,3,"有","無",6600000,45900,"",0,0,"","RPWNMLPJKINFFKB09CA"
"北區","房地(土地+建物)","臺中市北區榮華街61~90號",20.8,"住","","",1071112,"土地2建物1車位0","二層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830131,137.61,4,2,2,"有","有",5e+06,36335,"",0,0,"","RPWPMLKLKINFFBB18DA"
"西屯區","房地(土地+建物)","臺中市西屯區工業區一路58巷11弄1~30號",6.21,"住","","",1071112,"土地1建物1車位0","十層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",800911,36.75,0,0,0,"無","有",2e+06,54422,"",0,0,"","RPOPMLMJJHOFFCB37DA"
"西屯區","房地(土地+建物)","臺中市西屯區工業區一路58巷11弄1~30號",4.88,"住","","",1071007,"土地1建物1車位0","七層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",800911,30.41,0,0,0,"無","有",1400000,46037,"",0,0,"","RPPPMLMJJHOFFCB47DA"
